id,Run,Type,Common ranking,"SIGS Match, P (D Proposing)","SIGS Match, P Prime (D Proposing)"
W61,11,Doctor,198,65,1
W53,11,Doctor,199,108,2
W67,11,Doctor,200,122,3
W280,11,Doctor,201,125,5
W58,11,Doctor,202,49,1
W241,11,Doctor,203,100,1
W363,11,Doctor,204,38,1
W367,11,Doctor,205,126,2
W439,11,Doctor,206,78,1
W138,11,Doctor,207,81,1
W137,11,Doctor,208,133,5
W265,11,Doctor,209,125,3
W111,11,Doctor,210,121,2
W316,11,Doctor,211,129,3
W21,11,Doctor,212,0,0
W213,11,Doctor,213,115,3
W311,11,Doctor,214,101,1
W32,11,Doctor,215,107,1
W89,11,Doctor,216,99,1
W153,11,Doctor,217,82,1
W73,11,Doctor,218,111,1
W244,11,Doctor,219,139,2
W366,11,Doctor,220,119,1
W49,11,Doctor,221,152,5
W134,11,Doctor,222,119,1
W436,11,Doctor,223,162,5
W25,11,Doctor,224,135,3
W497,11,Doctor,225,0,0
W118,11,Doctor,226,106,1
W330,11,Doctor,227,134,1
W227,11,Doctor,228,124,1
W172,11,Doctor,229,159,5
W186,11,Doctor,230,126,1
W55,11,Doctor,231,142,2
W333,11,Doctor,232,0,0
W355,11,Doctor,233,150,3
W266,11,Doctor,234,150,4
W419,11,Doctor,235,0,0
W430,11,Doctor,236,136,2
W95,11,Doctor,237,139,3
W313,11,Doctor,238,0,0
W108,11,Doctor,239,121,1
W276,11,Doctor,240,143,3
W440,11,Doctor,241,92,1
W24,11,Doctor,242,107,1
W157,11,Doctor,243,129,2
W42,11,Doctor,244,144,3
W382,11,Doctor,245,162,5
W335,11,Doctor,246,115,2
W170,11,Doctor,247,116,2
W154,11,Doctor,248,138,1
W278,11,Doctor,249,124,1
W102,11,Doctor,250,125,1
W257,11,Doctor,251,165,1
W403,11,Doctor,252,120,1
W349,11,Doctor,253,145,2
W2,11,Doctor,254,129,2
W165,11,Doctor,255,155,2
W386,11,Doctor,256,113,1
W334,11,Doctor,257,92,1
W38,11,Doctor,258,165,4
W64,11,Doctor,259,142,1
W361,11,Doctor,260,107,1
W483,11,Doctor,261,141,1
W275,11,Doctor,262,167,3
W391,11,Doctor,263,133,1
W454,11,Doctor,264,147,1
W271,11,Doctor,265,131,1
W183,11,Doctor,266,162,1
W127,11,Doctor,267,153,3
W205,11,Doctor,268,137,1
W148,11,Doctor,269,184,4
W292,11,Doctor,270,170,3
W279,11,Doctor,271,149,1
W371,11,Doctor,272,126,1
W209,11,Doctor,273,161,1
W142,11,Doctor,274,200,4
W128,11,Doctor,275,149,2
W348,11,Doctor,276,175,3
W163,11,Doctor,277,132,2
W425,11,Doctor,278,92,1
W298,11,Doctor,279,167,3
W168,11,Doctor,280,143,1
W104,11,Doctor,281,189,4
W438,11,Doctor,282,185,1
W152,11,Doctor,283,159,1
W57,11,Doctor,284,178,1
W261,11,Doctor,285,188,2
W351,11,Doctor,286,0,0
W264,11,Doctor,287,135,1
W103,11,Doctor,288,186,4
W78,11,Doctor,289,197,3
W428,11,Doctor,290,139,1
W194,11,Doctor,291,198,4
W190,11,Doctor,292,166,2
W28,11,Doctor,293,157,2
W147,11,Doctor,294,155,1
W34,11,Doctor,295,145,1
W179,11,Doctor,296,183,3
W229,11,Doctor,297,161,1
W380,11,Doctor,298,189,3
W105,11,Doctor,299,163,2
W225,11,Doctor,300,212,4
W435,11,Doctor,301,191,3
W341,11,Doctor,302,206,5
W155,11,Doctor,303,207,5
W87,11,Doctor,304,158,2
W315,11,Doctor,305,116,1
W216,11,Doctor,306,158,2
W328,11,Doctor,307,171,1
W362,11,Doctor,308,200,2
W387,11,Doctor,309,207,5
W251,11,Doctor,310,188,2
W409,11,Doctor,311,204,1
W125,11,Doctor,312,166,1
W198,11,Doctor,313,153,1
W463,11,Doctor,314,231,4
W187,11,Doctor,315,196,3
W402,11,Doctor,316,203,1
W146,11,Doctor,317,167,1
W50,11,Doctor,318,0,0
W395,11,Doctor,319,136,1
W94,11,Doctor,320,202,1
W201,11,Doctor,321,161,2
W443,11,Doctor,322,146,1
W22,11,Doctor,323,245,5
W56,11,Doctor,324,201,3
W110,11,Doctor,325,131,1
W290,11,Doctor,326,0,0
W91,11,Doctor,327,209,2
W414,11,Doctor,328,193,3
W236,11,Doctor,329,238,3
W293,11,Doctor,330,218,4
W192,11,Doctor,331,181,1
W29,11,Doctor,332,234,2
W15,11,Doctor,333,166,1
W370,11,Doctor,334,192,2
W44,11,Doctor,335,197,1
W203,11,Doctor,336,234,3
W112,11,Doctor,337,178,1
W407,11,Doctor,338,215,1
W100,11,Doctor,339,0,0
W347,11,Doctor,340,257,4
W336,11,Doctor,341,161,2
W485,11,Doctor,342,200,2
W37,11,Doctor,343,173,1
W177,11,Doctor,344,253,4
W390,11,Doctor,345,210,3
W345,11,Doctor,346,227,2
W69,11,Doctor,347,235,2
W397,11,Doctor,348,222,1
W500,11,Doctor,349,191,1
W99,11,Doctor,350,183,1
W223,11,Doctor,351,207,1
W320,11,Doctor,352,261,3
W215,11,Doctor,353,220,2
W384,11,Doctor,354,255,4
W135,11,Doctor,355,197,1
W446,11,Doctor,356,161,1
W75,11,Doctor,357,232,2
W314,11,Doctor,358,206,1
W394,11,Doctor,359,235,1
W452,11,Doctor,360,0,0
W173,11,Doctor,361,222,1
W158,11,Doctor,362,221,2
W247,11,Doctor,363,230,1
W218,11,Doctor,364,200,1
W354,11,Doctor,365,0,0
W145,11,Doctor,366,220,1
W199,11,Doctor,367,252,3
W9,11,Doctor,368,200,1
W342,11,Doctor,369,226,1
W321,11,Doctor,370,247,3
W41,11,Doctor,371,203,1
W353,11,Doctor,372,214,3
W248,11,Doctor,373,202,1
W484,11,Doctor,374,236,2
W92,11,Doctor,375,295,5
W377,11,Doctor,376,224,1
W307,11,Doctor,377,240,2
W114,11,Doctor,378,279,4
W267,11,Doctor,379,228,2
W331,11,Doctor,380,264,3
W306,11,Doctor,381,279,5
W149,11,Doctor,382,313,5
W196,11,Doctor,383,293,3
W20,11,Doctor,384,275,3
W98,11,Doctor,385,239,1
W214,11,Doctor,386,269,1
W228,11,Doctor,387,289,3
W109,11,Doctor,388,283,1
W294,11,Doctor,389,218,1
W219,11,Doctor,390,277,1
W473,11,Doctor,391,244,1
W317,11,Doctor,392,266,1
W182,11,Doctor,393,290,1
W123,11,Doctor,394,227,1
W389,11,Doctor,395,300,2
W488,11,Doctor,396,336,4
W312,11,Doctor,397,311,4
W413,11,Doctor,398,263,1
W36,11,Doctor,399,295,2
W160,11,Doctor,400,322,2
W237,11,Doctor,401,265,1
W5,11,Doctor,402,293,2
W232,11,Doctor,403,279,1
W66,11,Doctor,404,314,4
W304,11,Doctor,405,0,0
W189,11,Doctor,406,330,5
W204,11,Doctor,407,308,1
W404,11,Doctor,408,316,1
W85,11,Doctor,409,307,3
W35,11,Doctor,410,234,1
W221,11,Doctor,411,315,1
W14,11,Doctor,412,280,1
W305,11,Doctor,413,300,2
W464,11,Doctor,414,221,1
W339,11,Doctor,415,279,1
W491,11,Doctor,416,329,1
W487,11,Doctor,417,291,4
W268,11,Doctor,418,329,5
W468,11,Doctor,419,321,1
W207,11,Doctor,420,277,2
W360,11,Doctor,421,318,2
W270,11,Doctor,422,319,1
W376,11,Doctor,423,306,1
W263,11,Doctor,424,303,3
W230,11,Doctor,425,286,1
W18,11,Doctor,426,364,3
W31,11,Doctor,427,308,1
W450,11,Doctor,428,322,2
W59,11,Doctor,429,349,1
W466,11,Doctor,430,281,1
W115,11,Doctor,431,327,1
W8,11,Doctor,432,328,1
W499,11,Doctor,433,370,3
W151,11,Doctor,434,0,0
W416,11,Doctor,435,322,1
W253,11,Doctor,436,359,3
W398,11,Doctor,437,332,1
W124,11,Doctor,438,345,1
W445,11,Doctor,439,304,1
W259,11,Doctor,440,401,3
W378,11,Doctor,441,399,3
W226,11,Doctor,442,288,1
W7,11,Doctor,443,331,1
W43,11,Doctor,444,401,4
W431,11,Doctor,445,403,4
W68,11,Doctor,446,420,3
W74,11,Doctor,447,353,1
W379,11,Doctor,448,361,1
W174,11,Doctor,449,391,2
W492,11,Doctor,450,397,1
W281,11,Doctor,451,360,1
W133,11,Doctor,452,0,0
W254,11,Doctor,453,408,2
W465,11,Doctor,454,393,2
W250,11,Doctor,455,404,4
W4,11,Doctor,456,0,0
W62,11,Doctor,457,420,2
W417,11,Doctor,458,400,2
W272,11,Doctor,459,404,2
W309,11,Doctor,460,371,1
W39,11,Doctor,461,412,3
W150,11,Doctor,462,410,1
W11,11,Doctor,463,422,1
W329,11,Doctor,464,400,1
W344,11,Doctor,465,435,2
W449,11,Doctor,466,403,2
W399,11,Doctor,467,413,1
W106,11,Doctor,468,390,2
W161,11,Doctor,469,409,3
W460,11,Doctor,470,433,3
W52,11,Doctor,471,418,1
W434,11,Doctor,472,421,2
W274,11,Doctor,473,401,1
W411,11,Doctor,474,442,2
W459,11,Doctor,475,432,1
W107,11,Doctor,476,398,1
W358,11,Doctor,477,439,1
W495,11,Doctor,478,441,2
W30,11,Doctor,479,437,1
W365,11,Doctor,480,458,3
W76,11,Doctor,481,446,2
W288,11,Doctor,482,455,1
W243,11,Doctor,483,473,2
W393,11,Doctor,484,461,1
W455,11,Doctor,485,466,2
W296,11,Doctor,486,454,1
W489,11,Doctor,487,461,1
W415,11,Doctor,488,468,3
W178,11,Doctor,489,482,4
W71,11,Doctor,490,480,4
W239,11,Doctor,491,483,5
W96,11,Doctor,492,478,2
W490,11,Doctor,493,0,0
W498,11,Doctor,494,491,5
W482,11,Doctor,495,474,1
W494,11,Doctor,496,494,3
W82,11,Doctor,497,488,2
W324,11,Doctor,498,499,5
W193,11,Doctor,499,497,2
W462,11,Doctor,500,492,1
H490,11,Hospital,1,8,1
H29,11,Hospital,2,5,1
H219,11,Hospital,3,7,1
H26,11,Hospital,4,6,1
H342,11,Hospital,5,2,2
H488,11,Hospital,6,4,2
H85,11,Hospital,7,0,0
H337,11,Hospital,8,13,1
H442,11,Hospital,9,10,2
H329,11,Hospital,10,16,1
H177,11,Hospital,11,12,3
H196,11,Hospital,12,23,2
H137,11,Hospital,13,15,1
H272,11,Hospital,14,19,3
H440,11,Hospital,15,9,1
H156,11,Hospital,16,17,2
H82,11,Hospital,17,26,1
H271,11,Hospital,18,25,1
H12,11,Hospital,19,0,0
H36,11,Hospital,20,33,1
H50,11,Hospital,21,30,4
H349,11,Hospital,22,39,3
H301,11,Hospital,23,11,2
H450,11,Hospital,24,47,3
H356,11,Hospital,25,36,1
H162,11,Hospital,26,28,1
H343,11,Hospital,27,31,1
H102,11,Hospital,28,41,1
H41,11,Hospital,29,20,3
H165,11,Hospital,30,35,2
H204,11,Hospital,31,42,4
H364,11,Hospital,32,50,1
H107,11,Hospital,33,40,1
H176,11,Hospital,34,27,2
H68,11,Hospital,35,49,4
H365,11,Hospital,36,54,2
H423,11,Hospital,37,60,2
H22,11,Hospital,38,18,3
H46,11,Hospital,39,38,2
H69,11,Hospital,40,56,1
H494,11,Hospital,41,45,1
H458,11,Hospital,42,64,1
H127,11,Hospital,43,22,1
H352,11,Hospital,44,44,1
H141,11,Hospital,45,24,1
H305,11,Hospital,46,46,1
H1,11,Hospital,47,52,5
H477,11,Hospital,48,29,1
H79,11,Hospital,49,68,5
H202,11,Hospital,50,48,4
H417,11,Hospital,51,62,2
H245,11,Hospital,52,57,1
H306,11,Hospital,53,61,1
H48,11,Hospital,54,55,5
H486,11,Hospital,55,70,1
H200,11,Hospital,56,65,3
H152,11,Hospital,57,59,3
H14,11,Hospital,58,43,1
H379,11,Hospital,59,78,2
H129,11,Hospital,60,63,1
H96,11,Hospital,61,21,3
H52,11,Hospital,62,53,2
H438,11,Hospital,63,74,1
H390,11,Hospital,64,75,2
H303,11,Hospital,65,51,4
H227,11,Hospital,66,69,4
H348,11,Hospital,67,72,4
H103,11,Hospital,68,76,1
H287,11,Hospital,69,67,1
H446,11,Hospital,70,37,2
H2,11,Hospital,71,80,1
H404,11,Hospital,72,86,2
H371,11,Hospital,73,94,3
H469,11,Hospital,74,85,4
H47,11,Hospital,75,66,2
H347,11,Hospital,76,100,1
H344,11,Hospital,77,113,1
H230,11,Hospital,78,93,5
H145,11,Hospital,79,118,3
H247,11,Hospital,80,97,1
H402,11,Hospital,81,58,1
H35,11,Hospital,82,95,4
H148,11,Hospital,83,83,1
H192,11,Hospital,84,111,2
H319,11,Hospital,85,101,5
H472,11,Hospital,86,90,1
H182,11,Hospital,87,121,1
H9,11,Hospital,88,77,4
H276,11,Hospital,89,79,4
H210,11,Hospital,90,89,1
H496,11,Hospital,91,105,1
H239,11,Hospital,92,0,0
H258,11,Hospital,93,82,5
H444,11,Hospital,94,107,3
H269,11,Hospital,95,99,1
H150,11,Hospital,96,103,5
H228,11,Hospital,97,117,1
H461,11,Hospital,98,98,1
H130,11,Hospital,99,114,3
H199,11,Hospital,100,123,4
H429,11,Hospital,101,116,3
H197,11,Hospital,102,84,3
H214,11,Hospital,103,135,2
H221,11,Hospital,104,109,1
H216,11,Hospital,105,142,1
H146,11,Hospital,106,126,1
H480,11,Hospital,107,108,1
H452,11,Hospital,108,134,2
H213,11,Hospital,109,87,5
H259,11,Hospital,110,128,3
H66,11,Hospital,111,125,1
H100,11,Hospital,112,73,3
H186,11,Hospital,113,119,3
H370,11,Hospital,114,91,1
H237,11,Hospital,115,106,2
H18,11,Hospital,116,144,3
H121,11,Hospital,117,88,4
H20,11,Hospital,118,149,2
H10,11,Hospital,119,0,0
H418,11,Hospital,120,81,4
H147,11,Hospital,121,110,1
H422,11,Hospital,122,130,2
H357,11,Hospital,123,165,1
H203,11,Hospital,124,156,5
H360,11,Hospital,125,112,2
H388,11,Hospital,126,115,2
H205,11,Hospital,127,132,1
H39,11,Hospital,128,102,1
H451,11,Hospital,129,137,1
H108,11,Hospital,130,155,2
H123,11,Hospital,131,151,1
H241,11,Hospital,132,145,1
H353,11,Hospital,133,131,2
H222,11,Hospital,134,140,2
H304,11,Hospital,135,153,1
H17,11,Hospital,136,146,2
H174,11,Hospital,137,154,2
H5,11,Hospital,138,161,2
H4,11,Hospital,139,169,4
H30,11,Hospital,140,127,2
H138,11,Hospital,141,96,4
H466,11,Hospital,142,138,1
H154,11,Hospital,143,182,2
H198,11,Hospital,144,104,2
H128,11,Hospital,145,157,1
H260,11,Hospital,146,143,2
H185,11,Hospital,147,152,2
H474,11,Hospital,148,0,0
H101,11,Hospital,149,120,1
H439,11,Hospital,150,166,4
H15,11,Hospital,151,176,2
H160,11,Hospital,152,163,3
H25,11,Hospital,153,172,5
H226,11,Hospital,154,180,2
H270,11,Hospital,155,158,4
H95,11,Hospital,156,124,2
H385,11,Hospital,157,179,1
H44,11,Hospital,158,133,2
H206,11,Hospital,159,189,2
H166,11,Hospital,160,129,2
H397,11,Hospital,161,0,0
H413,11,Hospital,162,150,1
H114,11,Hospital,163,185,1
H133,11,Hospital,164,159,4
H290,11,Hospital,165,186,2
H84,11,Hospital,166,173,2
H120,11,Hospital,167,207,1
H286,11,Hospital,168,195,1
H441,11,Hospital,169,194,1
H381,11,Hospital,170,170,3
H217,11,Hospital,171,181,1
H248,11,Hospital,172,167,3
H407,11,Hospital,173,192,2
H309,11,Hospital,174,0,0
H281,11,Hospital,175,0,0
H375,11,Hospital,176,175,4
H252,11,Hospital,177,160,3
H331,11,Hospital,178,204,2
H378,11,Hospital,179,148,5
H243,11,Hospital,180,203,2
H489,11,Hospital,181,171,3
H188,11,Hospital,182,190,1
H63,11,Hospital,183,198,1
H132,11,Hospital,184,210,1
H168,11,Hospital,185,162,1
H109,11,Hospital,186,136,1
H149,11,Hospital,187,0,0
H231,11,Hospital,188,199,1
H462,11,Hospital,189,193,4
H194,11,Hospital,190,218,2
H74,11,Hospital,191,217,1
H143,11,Hospital,192,228,1
H373,11,Hospital,193,183,1
H482,11,Hospital,194,202,4
H254,11,Hospital,195,0,0
H308,11,Hospital,196,187,1
H98,11,Hospital,197,0,0
H403,11,Hospital,198,188,1
H400,11,Hospital,199,164,4
H420,11,Hospital,200,219,1
H76,11,Hospital,201,209,4
H77,11,Hospital,202,200,1
H104,11,Hospital,203,234,2
H45,11,Hospital,204,201,4
H251,11,Hospital,205,220,1
H105,11,Hospital,206,247,1
H218,11,Hospital,207,226,1
H250,11,Hospital,208,208,1
H57,11,Hospital,209,251,2
H61,11,Hospital,210,177,5
H392,11,Hospital,211,237,1
H293,11,Hospital,212,205,1
H324,11,Hospital,213,197,3
H67,11,Hospital,214,241,1
H393,11,Hospital,215,243,1
H311,11,Hospital,216,258,1
H253,11,Hospital,217,206,2
H493,11,Hospital,218,256,1
H267,11,Hospital,219,216,3
H233,11,Hospital,220,233,3
H153,11,Hospital,221,278,1
H398,11,Hospital,222,0,0
H484,11,Hospital,223,196,4
H80,11,Hospital,224,250,2
H465,11,Hospital,225,191,5
H463,11,Hospital,226,231,1
H19,11,Hospital,227,229,1
H232,11,Hospital,228,227,2
H419,11,Hospital,229,244,2
H475,11,Hospital,230,211,3
H412,11,Hospital,231,239,2
H189,11,Hospital,232,263,5
H211,11,Hospital,233,224,2
H395,11,Hospital,234,222,2
H409,11,Hospital,235,223,1
H427,11,Hospital,236,245,1
H338,11,Hospital,237,272,2
H471,11,Hospital,238,213,1
H126,11,Hospital,239,242,1
H316,11,Hospital,240,248,1
H424,11,Hospital,241,215,2
H264,11,Hospital,242,284,5
H285,11,Hospital,243,214,3
H274,11,Hospital,244,240,1
H453,11,Hospital,245,264,1
H333,11,Hospital,246,281,1
H71,11,Hospital,247,265,1
H299,11,Hospital,248,270,2
H481,11,Hospital,249,0,0
H288,11,Hospital,250,178,3
H171,11,Hospital,251,253,1
H81,11,Hospital,252,290,2
H359,11,Hospital,253,249,5
H366,11,Hospital,254,275,2
H6,11,Hospital,255,267,2
H135,11,Hospital,256,252,3
H89,11,Hospital,257,259,2
H459,11,Hospital,258,236,4
H382,11,Hospital,259,277,2
H51,11,Hospital,260,262,2
H436,11,Hospital,261,266,4
H27,11,Hospital,262,0,0
H212,11,Hospital,263,292,3
H62,11,Hospital,264,230,1
H307,11,Hospital,265,320,1
H112,11,Hospital,266,0,0
H411,11,Hospital,267,174,1
H184,11,Hospital,268,299,4
H284,11,Hospital,269,274,4
H163,11,Hospital,270,254,1
H320,11,Hospital,271,261,3
H410,11,Hospital,272,301,1
H445,11,Hospital,273,257,3
H134,11,Hospital,274,279,1
H255,11,Hospital,275,0,0
H28,11,Hospital,276,291,1
H384,11,Hospital,277,280,2
H386,11,Hospital,278,260,1
H60,11,Hospital,279,282,1
H430,11,Hospital,280,295,1
H280,11,Hospital,281,269,2
H479,11,Hospital,282,317,1
H416,11,Hospital,283,273,1
H351,11,Hospital,284,246,5
H122,11,Hospital,285,297,1
H111,11,Hospital,286,168,3
H335,11,Hospital,287,0,0
H78,11,Hospital,288,307,2
H499,11,Hospital,289,268,2
H380,11,Hospital,290,283,3
H268,11,Hospital,291,0,0
H16,11,Hospital,292,289,4
H40,11,Hospital,293,322,1
H236,11,Hospital,294,340,2
H358,11,Hospital,295,310,2
H70,11,Hospital,296,276,4
H195,11,Hospital,297,305,1
H118,11,Hospital,298,308,2
H58,11,Hospital,299,345,2
H355,11,Hospital,300,271,2
H485,11,Hospital,301,328,1
H394,11,Hospital,302,296,4
H405,11,Hospital,303,221,3
H178,11,Hospital,304,293,3
H224,11,Hospital,305,325,2
H169,11,Hospital,306,298,1
H443,11,Hospital,307,313,2
H437,11,Hospital,308,319,1
H362,11,Hospital,309,285,2
H374,11,Hospital,310,343,1
H464,11,Hospital,311,288,1
H83,11,Hospital,312,255,2
H325,11,Hospital,313,316,2
H455,11,Hospital,314,309,2
H170,11,Hospital,315,341,1
H33,11,Hospital,316,302,2
H38,11,Hospital,317,349,2
H131,11,Hospital,318,287,1
H21,11,Hospital,319,294,1
H125,11,Hospital,320,342,2
H106,11,Hospital,321,344,2
H322,11,Hospital,322,303,1
H302,11,Hospital,323,321,1
H314,11,Hospital,324,311,2
H65,11,Hospital,325,351,2
H32,11,Hospital,326,330,3
H345,11,Hospital,327,324,1
H13,11,Hospital,328,336,2
H225,11,Hospital,329,352,3
H223,11,Hospital,330,306,1
H115,11,Hospital,331,355,2
H321,11,Hospital,332,323,1
H119,11,Hospital,333,346,1
H460,11,Hospital,334,371,2
H88,11,Hospital,335,373,1
H334,11,Hospital,336,338,3
H110,11,Hospital,337,363,1
H292,11,Hospital,338,337,3
H431,11,Hospital,339,362,3
H318,11,Hospital,340,334,2
H151,11,Hospital,341,333,1
H406,11,Hospital,342,367,1
H86,11,Hospital,343,359,1
H295,11,Hospital,344,394,2
H336,11,Hospital,345,369,3
H256,11,Hospital,346,350,4
H377,11,Hospital,347,347,2
H265,11,Hospital,348,368,1
H470,11,Hospital,349,314,1
H43,11,Hospital,350,361,1
H399,11,Hospital,351,329,1
H183,11,Hospital,352,379,3
H426,11,Hospital,353,357,5
H140,11,Hospital,354,0,0
H454,11,Hospital,355,327,2
H361,11,Hospital,356,376,2
H97,11,Hospital,357,374,1
H367,11,Hospital,358,304,1
H72,11,Hospital,359,312,4
H433,11,Hospital,360,358,2
H350,11,Hospital,361,354,2
H310,11,Hospital,362,377,3
H428,11,Hospital,363,372,3
H275,11,Hospital,364,380,3
H179,11,Hospital,365,400,1
H75,11,Hospital,366,389,2
H291,11,Hospital,367,356,2
H209,11,Hospital,368,348,1
H401,11,Hospital,369,353,1
H215,11,Hospital,370,378,1
H313,11,Hospital,371,401,4
H142,11,Hospital,372,366,2
H369,11,Hospital,373,392,2
H139,11,Hospital,374,315,1
H167,11,Hospital,375,331,3
H389,11,Hospital,376,364,4
H468,11,Hospital,377,382,2
H136,11,Hospital,378,383,2
H483,11,Hospital,379,384,1
H495,11,Hospital,380,411,3
H408,11,Hospital,381,381,1
H180,11,Hospital,382,385,3
H282,11,Hospital,383,300,1
H257,11,Hospital,384,421,3
H341,11,Hospital,385,420,1
H92,11,Hospital,386,332,3
H31,11,Hospital,387,402,1
H326,11,Hospital,388,393,1
H266,11,Hospital,389,396,3
H220,11,Hospital,390,375,1
H492,11,Hospital,391,397,5
H193,11,Hospital,392,387,4
H157,11,Hospital,393,410,2
H187,11,Hospital,394,0,0
H201,11,Hospital,395,398,3
H498,11,Hospital,396,386,1
H242,11,Hospital,397,412,2
H467,11,Hospital,398,390,3
H391,11,Hospital,399,0,0
H24,11,Hospital,400,409,5
H432,11,Hospital,401,406,4
H487,11,Hospital,402,407,1
H172,11,Hospital,403,417,3
H415,11,Hospital,404,395,2
H117,11,Hospital,405,0,0
H387,11,Hospital,406,435,1
H249,11,Hospital,407,388,3
H457,11,Hospital,408,432,1
H298,11,Hospital,409,428,1
H207,11,Hospital,410,370,1
H491,11,Hospital,411,419,1
H447,11,Hospital,412,335,1
H261,11,Hospital,413,404,1
H191,11,Hospital,414,416,2
H283,11,Hospital,415,431,1
H64,11,Hospital,416,422,1
H277,11,Hospital,417,425,3
H297,11,Hospital,418,415,1
H244,11,Hospital,419,408,4
H296,11,Hospital,420,430,1
H354,11,Hospital,421,426,1
H273,11,Hospital,422,399,1
H339,11,Hospital,423,391,1
H396,11,Hospital,424,0,0
H434,11,Hospital,425,433,1
H312,11,Hospital,426,403,5
H456,11,Hospital,427,444,4
H425,11,Hospital,428,0,0
H155,11,Hospital,429,437,1
H55,11,Hospital,430,423,1
H229,11,Hospital,431,414,5
H414,11,Hospital,432,443,5
H8,11,Hospital,433,448,1
H161,11,Hospital,434,442,4
H235,11,Hospital,435,429,1
H497,11,Hospital,436,418,1
H73,11,Hospital,437,413,1
H56,11,Hospital,438,439,2
H190,11,Hospital,439,424,5
H42,11,Hospital,440,438,2
H328,11,Hospital,441,427,1
H93,11,Hospital,442,436,1
H181,11,Hospital,443,445,1
H54,11,Hospital,444,458,3
H476,11,Hospital,445,447,4
H113,11,Hospital,446,440,1
H363,11,Hospital,447,0,0
H159,11,Hospital,448,462,2
H87,11,Hospital,449,450,1
H238,11,Hospital,450,441,1
H7,11,Hospital,451,454,4
H59,11,Hospital,452,457,1
H317,11,Hospital,453,470,1
H234,11,Hospital,454,455,1
H421,11,Hospital,455,469,2
H124,11,Hospital,456,460,1
H435,11,Hospital,457,451,3
H289,11,Hospital,458,459,3
H116,11,Hospital,459,464,1
H323,11,Hospital,460,466,1
H449,11,Hospital,461,449,3
H23,11,Hospital,462,453,1
H279,11,Hospital,463,463,2
H278,11,Hospital,464,465,3
H208,11,Hospital,465,476,2
H368,11,Hospital,466,468,2
H478,11,Hospital,467,473,5
H37,11,Hospital,468,471,5
H383,11,Hospital,469,0,0
H164,11,Hospital,470,479,2
H173,11,Hospital,471,472,2
H144,11,Hospital,472,485,1
H327,11,Hospital,473,0,0
H91,11,Hospital,474,461,2
H448,11,Hospital,475,446,3
H340,11,Hospital,476,474,1
H330,11,Hospital,477,477,3
H240,11,Hospital,478,480,3
H158,11,Hospital,479,481,3
H300,11,Hospital,480,488,1
H90,11,Hospital,481,490,1
H346,11,Hospital,482,478,2
H246,11,Hospital,483,483,1
H3,11,Hospital,484,484,4
H473,11,Hospital,485,0,0
H11,11,Hospital,486,489,1
H315,11,Hospital,487,486,2
H53,11,Hospital,488,482,2
H99,11,Hospital,489,475,1
H332,11,Hospital,490,467,2
H372,11,Hospital,491,492,1
H294,11,Hospital,492,495,1
H263,11,Hospital,493,487,1
H34,11,Hospital,494,496,1
H500,11,Hospital,495,491,2
H49,11,Hospital,496,497,2
H94,11,Hospital,497,498,1
H175,11,Hospital,498,494,4
H376,11,Hospital,499,500,2
H262,11,Hospital,500,499,1
W470,12,Doctor,1,2,2
W36,12,Doctor,2,4,4
W413,12,Doctor,3,1,1
W221,12,Doctor,4,2,2
W250,12,Doctor,5,1,1
W439,12,Doctor,6,1,1
W474,12,Doctor,7,3,3
W7,12,Doctor,8,4,2
W76,12,Doctor,9,6,2
W199,12,Doctor,10,7,1
W207,12,Doctor,11,7,2
W93,12,Doctor,12,7,3
W20,12,Doctor,13,0,0
W180,12,Doctor,14,3,1
W138,12,Doctor,15,11,4
W380,12,Doctor,16,10,3
W39,12,Doctor,17,6,1
W465,12,Doctor,18,4,1
W447,12,Doctor,19,9,2
W432,12,Doctor,20,9,3
W449,12,Doctor,21,10,1
W353,12,Doctor,22,9,2
W239,12,Doctor,23,13,2
W453,12,Doctor,24,5,2
W287,12,Doctor,25,12,2
W266,12,Doctor,26,8,1
W34,12,Doctor,27,11,3
W377,12,Doctor,28,0,0
W315,12,Doctor,29,4,1
W383,12,Doctor,30,13,1
W442,12,Doctor,31,10,3
W74,12,Doctor,32,11,2
W492,12,Doctor,33,14,2
W382,12,Doctor,34,19,2
W130,12,Doctor,35,6,2
W97,12,Doctor,36,12,2
W154,12,Doctor,37,4,1
W248,12,Doctor,38,18,3
W30,12,Doctor,39,15,1
W146,12,Doctor,40,20,4
W234,12,Doctor,41,22,3
W370,12,Doctor,42,12,1
W254,12,Doctor,43,24,4
W258,12,Doctor,44,12,1
W101,12,Doctor,45,13,2
W466,12,Doctor,46,20,2
W68,12,Doctor,47,9,1
W90,12,Doctor,48,22,4
W38,12,Doctor,49,14,2
W358,12,Doctor,50,15,2
W385,12,Doctor,51,10,1
W333,12,Doctor,52,0,0
W37,12,Doctor,53,25,4
W401,12,Doctor,54,26,2
W193,12,Doctor,55,36,4
W198,12,Doctor,56,22,3
W124,12,Doctor,57,0,0
W87,12,Doctor,58,24,1
W222,12,Doctor,59,29,2
W62,12,Doctor,60,24,2
W253,12,Doctor,61,18,1
W72,12,Doctor,62,0,0
W321,12,Doctor,63,32,3
W169,12,Doctor,64,7,1
W194,12,Doctor,65,25,1
W327,12,Doctor,66,7,1
W3,12,Doctor,67,23,2
W216,12,Doctor,68,36,1
