id,Run,Type,Common ranking,"SIGS Match, P (D Proposing)","SIGS Match, P Prime (D Proposing)"
H127,7,Hospital,34,198,2
H212,7,Hospital,35,76,3
H464,7,Hospital,36,12,1
H320,7,Hospital,37,24,2
H433,7,Hospital,38,66,2
H99,7,Hospital,39,179,4
H28,7,Hospital,40,43,2
H347,7,Hospital,41,90,1
H369,7,Hospital,42,97,1
H121,7,Hospital,43,151,2
H316,7,Hospital,44,0,0
H249,7,Hospital,45,4,2
H423,7,Hospital,46,50,1
H418,7,Hospital,47,93,1
H456,7,Hospital,48,38,1
H174,7,Hospital,49,31,2
H240,7,Hospital,50,84,1
H274,7,Hospital,51,117,2
H98,7,Hospital,52,0,0
H159,7,Hospital,53,92,3
H221,7,Hospital,54,254,4
H469,7,Hospital,55,5,1
H265,7,Hospital,56,3,1
H476,7,Hospital,57,11,2
H21,7,Hospital,58,78,2
H295,7,Hospital,59,130,2
H439,7,Hospital,60,102,2
H459,7,Hospital,61,259,3
H188,7,Hospital,62,375,2
H235,7,Hospital,63,187,1
H442,7,Hospital,64,137,4
H84,7,Hospital,65,234,2
H273,7,Hospital,66,58,1
H123,7,Hospital,67,82,1
H311,7,Hospital,68,95,4
H91,7,Hospital,69,288,2
H63,7,Hospital,70,158,1
H449,7,Hospital,71,81,3
H95,7,Hospital,72,237,2
H421,7,Hospital,73,80,3
H109,7,Hospital,74,256,1
H313,7,Hospital,75,143,2
H258,7,Hospital,76,0,0
H471,7,Hospital,77,0,0
H143,7,Hospital,78,55,4
H13,7,Hospital,79,27,3
H172,7,Hospital,80,343,1
H6,7,Hospital,81,133,1
H175,7,Hospital,82,148,4
H454,7,Hospital,83,236,2
H94,7,Hospital,84,94,1
H20,7,Hospital,85,149,4
H286,7,Hospital,86,225,4
H431,7,Hospital,87,203,1
H238,7,Hospital,88,116,3
H256,7,Hospital,89,323,3
H314,7,Hospital,90,240,4
H307,7,Hospital,91,294,3
H275,7,Hospital,92,168,1
H40,7,Hospital,93,96,2
H387,7,Hospital,94,18,1
H438,7,Hospital,95,23,1
H315,7,Hospital,96,222,2
H197,7,Hospital,97,177,2
H61,7,Hospital,98,184,3
H400,7,Hospital,99,71,2
H304,7,Hospital,100,275,3
H117,7,Hospital,101,183,3
H79,7,Hospital,102,108,1
H460,7,Hospital,103,239,1
H343,7,Hospital,104,208,1
H111,7,Hospital,105,325,3
H303,7,Hospital,106,159,2
H301,7,Hospital,107,139,1
H395,7,Hospital,108,269,1
H59,7,Hospital,109,98,4
H500,7,Hospital,110,392,2
H479,7,Hospital,111,328,2
H226,7,Hospital,112,190,1
H352,7,Hospital,113,29,2
H312,7,Hospital,114,119,3
H382,7,Hospital,115,91,1
H428,7,Hospital,116,191,2
H298,7,Hospital,117,201,2
H129,7,Hospital,118,79,1
H481,7,Hospital,119,185,3
H104,7,Hospital,120,276,1
H131,7,Hospital,121,83,2
H195,7,Hospital,122,62,1
H102,7,Hospital,123,326,1
H119,7,Hospital,124,52,1
H482,7,Hospital,125,104,3
H208,7,Hospital,126,106,1
H269,7,Hospital,127,164,1
H328,7,Hospital,128,270,2
H426,7,Hospital,129,223,1
H158,7,Hospital,130,207,5
H126,7,Hospital,131,26,1
H450,7,Hospital,132,166,5
H243,7,Hospital,133,39,4
H192,7,Hospital,134,264,2
H487,7,Hospital,135,152,1
H344,7,Hospital,136,8,1
H360,7,Hospital,137,182,1
H64,7,Hospital,138,156,1
H205,7,Hospital,139,47,2
H153,7,Hospital,140,212,5
H26,7,Hospital,141,204,3
H397,7,Hospital,142,128,1
H443,7,Hospital,143,121,2
H409,7,Hospital,144,219,4
H156,7,Hospital,145,257,3
H393,7,Hospital,146,302,1
H81,7,Hospital,147,220,2
H202,7,Hospital,148,0,0
H9,7,Hospital,149,229,5
H381,7,Hospital,150,210,1
H321,7,Hospital,151,228,2
H33,7,Hospital,152,101,3
H86,7,Hospital,153,329,3
H342,7,Hospital,154,261,2
H264,7,Hospital,155,147,2
H278,7,Hospital,156,263,1
H493,7,Hospital,157,10,1
H147,7,Hospital,158,196,1
H354,7,Hospital,159,189,2
H193,7,Hospital,160,0,0
H245,7,Hospital,161,186,1
H88,7,Hospital,162,296,3
H244,7,Hospital,163,221,5
H149,7,Hospital,164,202,2
H287,7,Hospital,165,1,1
H11,7,Hospital,166,271,1
H215,7,Hospital,167,154,1
H24,7,Hospital,168,335,3
H241,7,Hospital,169,118,2
H154,7,Hospital,170,122,3
H338,7,Hospital,171,251,2
H80,7,Hospital,172,140,1
H182,7,Hospital,173,401,3
H57,7,Hospital,174,20,2
H218,7,Hospital,175,216,2
H317,7,Hospital,176,176,5
H144,7,Hospital,177,319,3
H223,7,Hospital,178,74,1
H187,7,Hospital,179,386,2
H293,7,Hospital,180,89,3
H56,7,Hospital,181,242,1
H453,7,Hospital,182,174,4
H339,7,Hospital,183,308,2
H424,7,Hospital,184,45,1
H116,7,Hospital,185,214,1
H401,7,Hospital,186,320,2
H323,7,Hospital,187,59,3
H87,7,Hospital,188,312,2
H483,7,Hospital,189,170,1
H77,7,Hospital,190,339,2
H18,7,Hospital,191,258,2
H486,7,Hospital,192,366,1
H217,7,Hospital,193,0,0
H124,7,Hospital,194,301,1
H435,7,Hospital,195,124,1
H437,7,Hospital,196,157,1
H27,7,Hospital,197,0,0
H78,7,Hospital,198,180,1
H137,7,Hospital,199,309,2
H494,7,Hospital,200,169,2
H261,7,Hospital,201,175,1
H255,7,Hospital,202,87,2
H60,7,Hospital,203,285,3
H122,7,Hospital,204,412,3
H299,7,Hospital,205,334,1
H406,7,Hospital,206,145,5
H89,7,Hospital,207,57,1
H237,7,Hospital,208,53,4
H5,7,Hospital,209,75,3
H179,7,Hospital,210,363,4
H163,7,Hospital,211,0,0
H306,7,Hospital,212,211,3
H300,7,Hospital,213,171,3
H356,7,Hospital,214,19,1
H368,7,Hospital,215,283,2
H236,7,Hospital,216,123,3
H337,7,Hospital,217,0,0
H253,7,Hospital,218,224,1
H489,7,Hospital,219,268,1
H37,7,Hospital,220,100,1
H472,7,Hospital,221,17,1
H46,7,Hospital,222,114,1
H490,7,Hospital,223,69,2
H134,7,Hospital,224,172,1
H72,7,Hospital,225,60,1
H90,7,Hospital,226,192,2
H366,7,Hospital,227,233,4
H207,7,Hospital,228,425,1
H227,7,Hospital,229,383,1
H463,7,Hospital,230,310,1
H31,7,Hospital,231,358,4
H266,7,Hospital,232,218,2
H69,7,Hospital,233,367,4
H416,7,Hospital,234,150,1
H367,7,Hospital,235,330,1
H427,7,Hospital,236,132,2
H139,7,Hospital,237,318,1
H41,7,Hospital,238,227,3
H362,7,Hospital,239,315,3
H430,7,Hospital,240,197,1
H148,7,Hospital,241,413,1
H209,7,Hospital,242,265,1
H296,7,Hospital,243,321,1
H83,7,Hospital,244,127,2
H440,7,Hospital,245,347,1
H379,7,Hospital,246,291,5
H200,7,Hospital,247,324,1
H305,7,Hospital,248,435,1
H4,7,Hospital,249,342,3
H201,7,Hospital,250,199,1
H239,7,Hospital,251,86,2
H115,7,Hospital,252,297,5
H42,7,Hospital,253,279,4
H475,7,Hospital,254,293,1
H361,7,Hospital,255,388,1
H350,7,Hospital,256,36,1
H213,7,Hospital,257,0,0
H216,7,Hospital,258,48,2
H276,7,Hospital,259,13,2
H411,7,Hospital,260,46,1
H358,7,Hospital,261,267,1
H403,7,Hospital,262,372,3
H391,7,Hospital,263,0,0
H112,7,Hospital,264,266,1
H128,7,Hospital,265,300,2
H277,7,Hospital,266,434,1
H451,7,Hospital,267,252,1
H324,7,Hospital,268,280,3
H228,7,Hospital,269,448,3
H447,7,Hospital,270,317,2
H75,7,Hospital,271,278,2
H70,7,Hospital,272,354,3
H233,7,Hospital,273,88,5
H43,7,Hospital,274,245,3
H372,7,Hospital,275,7,2
H53,7,Hospital,276,396,1
H251,7,Hospital,277,255,1
H191,7,Hospital,278,0,0
H291,7,Hospital,279,126,3
H363,7,Hospital,280,193,3
H141,7,Hospital,281,411,1
H214,7,Hospital,282,368,2
H267,7,Hospital,283,138,1
H85,7,Hospital,284,9,3
H484,7,Hospital,285,394,1
H47,7,Hospital,286,350,1
H383,7,Hospital,287,282,2
H290,7,Hospital,288,243,3
H232,7,Hospital,289,292,1
H414,7,Hospital,290,405,3
H189,7,Hospital,291,340,2
H65,7,Hospital,292,213,2
H378,7,Hospital,293,356,4
H3,7,Hospital,294,306,1
H225,7,Hospital,295,85,5
H161,7,Hospital,296,249,1
H470,7,Hospital,297,0,0
H34,7,Hospital,298,355,2
H190,7,Hospital,299,205,3
H376,7,Hospital,300,400,4
H204,7,Hospital,301,34,1
H106,7,Hospital,302,262,2
H404,7,Hospital,303,420,1
H51,7,Hospital,304,44,1
H166,7,Hospital,305,2,1
H373,7,Hospital,306,195,1
H186,7,Hospital,307,287,2
H140,7,Hospital,308,371,4
H388,7,Hospital,309,238,2
H252,7,Hospital,310,360,4
H220,7,Hospital,311,348,1
H455,7,Hospital,312,135,3
H370,7,Hospital,313,337,1
H2,7,Hospital,314,404,1
H39,7,Hospital,315,281,1
H173,7,Hospital,316,107,3
H345,7,Hospital,317,353,4
H171,7,Hospital,318,427,5
H67,7,Hospital,319,299,4
H176,7,Hospital,320,314,1
H308,7,Hospital,321,206,3
H365,7,Hospital,322,410,2
H50,7,Hospital,323,379,4
H170,7,Hospital,324,362,2
H462,7,Hospital,325,346,1
H384,7,Hospital,326,307,2
H302,7,Hospital,327,493,1
H326,7,Hospital,328,370,2
H334,7,Hospital,329,125,2
H380,7,Hospital,330,178,2
H292,7,Hospital,331,385,1
H145,7,Hospital,332,463,1
H332,7,Hospital,333,423,1
H491,7,Hospital,334,28,1
H55,7,Hospital,335,153,1
H125,7,Hospital,336,373,2
H429,7,Hospital,337,442,1
H130,7,Hospital,338,419,3
H10,7,Hospital,339,443,1
H492,7,Hospital,340,389,2
H168,7,Hospital,341,120,4
H289,7,Hospital,342,274,1
H177,7,Hospital,343,165,2
H36,7,Hospital,344,384,2
H355,7,Hospital,345,450,2
H441,7,Hospital,346,112,3
H73,7,Hospital,347,487,1
H371,7,Hospital,348,332,3
H68,7,Hospital,349,248,2
H413,7,Hospital,350,113,3
H420,7,Hospital,351,289,1
H35,7,Hospital,352,241,5
H446,7,Hospital,353,338,1
H405,7,Hospital,354,402,2
H206,7,Hospital,355,381,1
H38,7,Hospital,356,194,2
H48,7,Hospital,357,273,1
H136,7,Hospital,358,160,1
H322,7,Hospital,359,250,3
H162,7,Hospital,360,408,1
H432,7,Hospital,361,209,2
H54,7,Hospital,362,260,1
H444,7,Hospital,363,349,3
H199,7,Hospital,364,235,1
H280,7,Hospital,365,0,0
H285,7,Hospital,366,428,4
H374,7,Hospital,367,441,2
H392,7,Hospital,368,407,1
H461,7,Hospital,369,406,5
H466,7,Hospital,370,231,2
H155,7,Hospital,371,421,3
H327,7,Hospital,372,284,1
H150,7,Hospital,373,162,1
H281,7,Hospital,374,422,1
H49,7,Hospital,375,462,2
H398,7,Hospital,376,361,2
H146,7,Hospital,377,395,2
H319,7,Hospital,378,484,2
H114,7,Hospital,379,447,2
H7,7,Hospital,380,115,1
H183,7,Hospital,381,0,0
H71,7,Hospital,382,390,2
H497,7,Hospital,383,286,2
H248,7,Hospital,384,272,2
H485,7,Hospital,385,364,1
H467,7,Hospital,386,415,4
H394,7,Hospital,387,141,2
H333,7,Hospital,388,217,1
H184,7,Hospital,389,136,2
H100,7,Hospital,390,134,1
H279,7,Hospital,391,167,3
H271,7,Hospital,392,344,1
H185,7,Hospital,393,99,1
H436,7,Hospital,394,305,3
H224,7,Hospital,395,436,2
H135,7,Hospital,396,445,1
H62,7,Hospital,397,380,2
H498,7,Hospital,398,491,1
H113,7,Hospital,399,426,1
H30,7,Hospital,400,341,1
H478,7,Hospital,401,455,4
H250,7,Hospital,402,414,1
H408,7,Hospital,403,232,3
H294,7,Hospital,404,103,1
H330,7,Hospital,405,449,3
H386,7,Hospital,406,438,2
H103,7,Hospital,407,322,2
H198,7,Hospital,408,244,2
H488,7,Hospital,409,303,5
H194,7,Hospital,410,77,3
H341,7,Hospital,411,336,3
H160,7,Hospital,412,345,3
H32,7,Hospital,413,480,4
H396,7,Hospital,414,472,1
H445,7,Hospital,415,56,1
H25,7,Hospital,416,418,4
H448,7,Hospital,417,399,1
H425,7,Hospital,418,477,3
H331,7,Hospital,419,430,2
H242,7,Hospital,420,473,2
H14,7,Hospital,421,403,1
H44,7,Hospital,422,311,2
H263,7,Hospital,423,440,4
H17,7,Hospital,424,479,1
H270,7,Hospital,425,387,4
H165,7,Hospital,426,476,3
H480,7,Hospital,427,0,0
H164,7,Hospital,428,458,1
H181,7,Hospital,429,316,4
H468,7,Hospital,430,465,2
H118,7,Hospital,431,482,1
H473,7,Hospital,432,0,0
H385,7,Hospital,433,331,3
H474,7,Hospital,434,188,2
H230,7,Hospital,435,483,2
H309,7,Hospital,436,378,5
H465,7,Hospital,437,409,1
H297,7,Hospital,438,0,0
H272,7,Hospital,439,471,2
H412,7,Hospital,440,446,2
H82,7,Hospital,441,439,1
H346,7,Hospital,442,377,4
H107,7,Hospital,443,469,2
H222,7,Hospital,444,230,2
H359,7,Hospital,445,22,1
H167,7,Hospital,446,391,1
H22,7,Hospital,447,451,1
H399,7,Hospital,448,453,1
H419,7,Hospital,449,464,3
H8,7,Hospital,450,351,1
H97,7,Hospital,451,461,2
H499,7,Hospital,452,382,2
H1,7,Hospital,453,105,4
H284,7,Hospital,454,454,3
H417,7,Hospital,455,432,1
H142,7,Hospital,456,369,2
H458,7,Hospital,457,51,1
H283,7,Hospital,458,468,3
H375,7,Hospital,459,352,2
H268,7,Hospital,460,460,1
H96,7,Hospital,461,304,1
H377,7,Hospital,462,424,1
H452,7,Hospital,463,359,2
H105,7,Hospital,464,0,0
H12,7,Hospital,465,478,1
H211,7,Hospital,466,456,1
H29,7,Hospital,467,467,2
H110,7,Hospital,468,475,2
H101,7,Hospital,469,333,2
H108,7,Hospital,470,416,1
H349,7,Hospital,471,459,2
H178,7,Hospital,472,64,1
H152,7,Hospital,473,486,4
H120,7,Hospital,474,0,0
H16,7,Hospital,475,376,1
H434,7,Hospital,476,67,1
H157,7,Hospital,477,397,2
H132,7,Hospital,478,470,3
H335,7,Hospital,479,0,0
H422,7,Hospital,480,488,1
H52,7,Hospital,481,433,1
H351,7,Hospital,482,499,1
H477,7,Hospital,483,495,4
H357,7,Hospital,484,226,4
H329,7,Hospital,485,481,1
H76,7,Hospital,486,474,2
H19,7,Hospital,487,429,1
H93,7,Hospital,488,431,1
H169,7,Hospital,489,374,1
H23,7,Hospital,490,496,2
H259,7,Hospital,491,247,1
H151,7,Hospital,492,485,2
H196,7,Hospital,493,490,1
H219,7,Hospital,494,466,1
H364,7,Hospital,495,452,2
H262,7,Hospital,496,494,1
H92,7,Hospital,497,500,1
H288,7,Hospital,498,489,1
H389,7,Hospital,499,492,1
H496,7,Hospital,500,457,1
W397,8,Doctor,1,1,1
W472,8,Doctor,2,1,1
W263,8,Doctor,3,1,1
W84,8,Doctor,4,1,1
W287,8,Doctor,5,1,1
W176,8,Doctor,6,1,1
W418,8,Doctor,7,4,4
W74,8,Doctor,8,1,1
W362,8,Doctor,9,1,1
W448,8,Doctor,10,1,1
W313,8,Doctor,11,3,3
W395,8,Doctor,12,2,2
W70,8,Doctor,13,1,1
W134,8,Doctor,14,2,2
W475,8,Doctor,15,5,5
W235,8,Doctor,16,3,3
W435,8,Doctor,17,1,1
W55,8,Doctor,18,1,1
W405,8,Doctor,19,1,1
W253,8,Doctor,20,1,1
W476,8,Doctor,21,1,1
W63,8,Doctor,22,1,1
W15,8,Doctor,23,1,1
W306,8,Doctor,24,2,2
W272,8,Doctor,25,2,2
W417,8,Doctor,26,3,3
W213,8,Doctor,27,1,1
W440,8,Doctor,28,1,1
W225,8,Doctor,29,2,2
W188,8,Doctor,30,2,2
W204,8,Doctor,31,3,3
W17,8,Doctor,32,2,2
W165,8,Doctor,33,1,1
W328,8,Doctor,34,1,1
W228,8,Doctor,35,2,2
W454,8,Doctor,36,4,4
W477,8,Doctor,37,1,1
W233,8,Doctor,38,1,1
W226,8,Doctor,39,2,2
W485,8,Doctor,40,3,3
W96,8,Doctor,41,1,1
W495,8,Doctor,42,2,2
W363,8,Doctor,43,1,1
W183,8,Doctor,44,1,1
W25,8,Doctor,45,3,3
W133,8,Doctor,46,4,4
W474,8,Doctor,47,5,5
W389,8,Doctor,48,2,2
W450,8,Doctor,49,2,2
W292,8,Doctor,50,3,3
W402,8,Doctor,51,1,1
W88,8,Doctor,52,2,2
W251,8,Doctor,53,1,1
W433,8,Doctor,54,2,2
W182,8,Doctor,55,3,3
W215,8,Doctor,56,1,1
W444,8,Doctor,57,3,3
W124,8,Doctor,58,1,1
W102,8,Doctor,59,3,3
W72,8,Doctor,60,1,1
W345,8,Doctor,61,2,2
W403,8,Doctor,62,1,1
W122,8,Doctor,63,1,1
W388,8,Doctor,64,1,1
W111,8,Doctor,65,3,3
W53,8,Doctor,66,3,3
W90,8,Doctor,67,5,5
W60,8,Doctor,68,1,1
W283,8,Doctor,69,1,1
W83,8,Doctor,70,1,1
W3,8,Doctor,71,1,1
W260,8,Doctor,72,2,2
W155,8,Doctor,73,1,1
W411,8,Doctor,74,1,1
W249,8,Doctor,75,1,1
W152,8,Doctor,76,1,1
W14,8,Doctor,77,1,1
W315,8,Doctor,78,3,3
W30,8,Doctor,79,1,1
W29,8,Doctor,80,1,1
W22,8,Doctor,81,3,3
W128,8,Doctor,82,2,2
W217,8,Doctor,83,3,3
W101,8,Doctor,84,5,4
W496,8,Doctor,85,2,2
W343,8,Doctor,86,2,2
W266,8,Doctor,87,1,1
W114,8,Doctor,88,1,1
W97,8,Doctor,89,2,2
W367,8,Doctor,90,2,2
W170,8,Doctor,91,1,1
W196,8,Doctor,92,2,1
W94,8,Doctor,93,1,1
W127,8,Doctor,94,1,1
W323,8,Doctor,95,2,2
W40,8,Doctor,96,1,1
W211,8,Doctor,97,1,1
W273,8,Doctor,98,1,1
W311,8,Doctor,99,2,2
W488,8,Doctor,100,1,1
W350,8,Doctor,101,1,1
W277,8,Doctor,102,3,3
W255,8,Doctor,103,4,4
W422,8,Doctor,104,2,1
W254,8,Doctor,105,3,3
W376,8,Doctor,106,2,2
W409,8,Doctor,107,2,1
W489,8,Doctor,108,2,2
W491,8,Doctor,109,2,2
W434,8,Doctor,110,1,1
W305,8,Doctor,111,2,2
W35,8,Doctor,112,8,5
W341,8,Doctor,113,2,2
W78,8,Doctor,114,1,1
W167,8,Doctor,115,2,2
W348,8,Doctor,116,4,4
W145,8,Doctor,117,3,3
W471,8,Doctor,118,1,1
W24,8,Doctor,119,4,4
W293,8,Doctor,120,2,1
W229,8,Doctor,121,5,5
W479,8,Doctor,122,2,2
W316,8,Doctor,123,1,1
W58,8,Doctor,124,1,1
W497,8,Doctor,125,2,2
W41,8,Doctor,126,1,1
W148,8,Doctor,127,1,1
W258,8,Doctor,128,2,2
W465,8,Doctor,129,3,1
W331,8,Doctor,130,2,2
W137,8,Doctor,131,2,2
W445,8,Doctor,132,2,2
W121,8,Doctor,133,1,1
W494,8,Doctor,134,2,2
W294,8,Doctor,135,3,3
W105,8,Doctor,136,0,0
W69,8,Doctor,137,3,2
W138,8,Doctor,138,2,1
W413,8,Doctor,139,1,1
W184,8,Doctor,140,6,5
W429,8,Doctor,141,8,4
W191,8,Doctor,142,2,2
W423,8,Doctor,143,3,2
W49,8,Doctor,144,0,0
W426,8,Doctor,145,3,3
W410,8,Doctor,146,2,2
W93,8,Doctor,147,3,3
W393,8,Doctor,148,4,3
W238,8,Doctor,149,1,1
W244,8,Doctor,150,1,1
W198,8,Doctor,151,7,5
W103,8,Doctor,152,4,2
W9,8,Doctor,153,1,1
W85,8,Doctor,154,5,5
W44,8,Doctor,155,3,2
W304,8,Doctor,156,1,1
W181,8,Doctor,157,2,1
W424,8,Doctor,158,3,2
W38,8,Doctor,159,2,2
W447,8,Doctor,160,2,2
W242,8,Doctor,161,1,1
W481,8,Doctor,162,1,1
W179,8,Doctor,163,4,3
W64,8,Doctor,164,2,1
W264,8,Doctor,165,4,4
W297,8,Doctor,166,1,1
W303,8,Doctor,167,4,3
W261,8,Doctor,168,1,1
W276,8,Doctor,169,1,1
W1,8,Doctor,170,2,2
W330,8,Doctor,171,2,2
W487,8,Doctor,172,1,1
W132,8,Doctor,173,3,3
W257,8,Doctor,174,7,4
W247,8,Doctor,175,5,4
W126,8,Doctor,176,4,2
W79,8,Doctor,177,6,4
W91,8,Doctor,178,4,2
W414,8,Doctor,179,3,3
W33,8,Doctor,180,2,1
W48,8,Doctor,181,1,1
W224,8,Doctor,182,1,1
W157,8,Doctor,183,2,2
W99,8,Doctor,184,2,2
W195,8,Doctor,185,1,1
W209,8,Doctor,186,3,2
W336,8,Doctor,187,1,1
W190,8,Doctor,188,5,3
W104,8,Doctor,189,1,1
W42,8,Doctor,190,4,2
W279,8,Doctor,191,2,2
W175,8,Doctor,192,6,4
W310,8,Doctor,193,0,0
W50,8,Doctor,194,0,0
W34,8,Doctor,195,6,3
W462,8,Doctor,196,6,5
W314,8,Doctor,197,2,2
W187,8,Doctor,198,1,1
W232,8,Doctor,199,3,1
W227,8,Doctor,200,5,4
W483,8,Doctor,201,1,1
W162,8,Doctor,202,1,1
W115,8,Doctor,203,3,2
W386,8,Doctor,204,2,2
W353,8,Doctor,205,1,1
W401,8,Doctor,206,2,1
W334,8,Doctor,207,2,2
W6,8,Doctor,208,0,0
W364,8,Doctor,209,4,2
W499,8,Doctor,210,1,1
W250,8,Doctor,211,1,1
W194,8,Doctor,212,7,5
W455,8,Doctor,213,2,1
W419,8,Doctor,214,4,3
W13,8,Doctor,215,2,1
W320,8,Doctor,216,1,1
W478,8,Doctor,217,1,1
W358,8,Doctor,218,2,1
W116,8,Doctor,219,5,2
W400,8,Doctor,220,1,1
W73,8,Doctor,221,4,1
W377,8,Doctor,222,0,0
W52,8,Doctor,223,2,1
W200,8,Doctor,224,4,1
W421,8,Doctor,225,1,1
W352,8,Doctor,226,2,2
W493,8,Doctor,227,1,1
W159,8,Doctor,228,4,1
W214,8,Doctor,229,1,1
W119,8,Doctor,230,5,4
W154,8,Doctor,231,5,2
W289,8,Doctor,232,9,3
W136,8,Doctor,233,1,1
W490,8,Doctor,234,5,2
W357,8,Doctor,235,4,3
W456,8,Doctor,236,5,2
W441,8,Doctor,237,2,2
W480,8,Doctor,238,5,4
W149,8,Doctor,239,6,1
W10,8,Doctor,240,9,3
W80,8,Doctor,241,0,0
W461,8,Doctor,242,4,3
W87,8,Doctor,243,1,1
W329,8,Doctor,244,1,1
W312,8,Doctor,245,13,3
W288,8,Doctor,246,5,2
W59,8,Doctor,247,5,4
W469,8,Doctor,248,7,3
W347,8,Doctor,249,3,3
W125,8,Doctor,250,5,2
W339,8,Doctor,251,3,1
W271,8,Doctor,252,4,1
W239,8,Doctor,253,13,5
W437,8,Doctor,254,2,1
W62,8,Doctor,255,5,5
W372,8,Doctor,256,1,1
W61,8,Doctor,257,1,1
W351,8,Doctor,258,4,3
W308,8,Doctor,259,1,1
W359,8,Doctor,260,1,1
W26,8,Doctor,261,2,2
W2,8,Doctor,262,1,1
W189,8,Doctor,263,4,2
W220,8,Doctor,264,6,4
W291,8,Doctor,265,5,2
W230,8,Doctor,266,4,2
W453,8,Doctor,267,3,2
W150,8,Doctor,268,6,3
W23,8,Doctor,269,10,4
W404,8,Doctor,270,1,1
W466,8,Doctor,271,4,2
W31,8,Doctor,272,2,1
W309,8,Doctor,273,8,3
W391,8,Doctor,274,2,1
W231,8,Doctor,275,0,0
W57,8,Doctor,276,3,1
W438,8,Doctor,277,0,0
W206,8,Doctor,278,14,4
W425,8,Doctor,279,4,1
W442,8,Doctor,280,3,2
W318,8,Doctor,281,0,0
W129,8,Doctor,282,5,1
W168,8,Doctor,283,11,5
W390,8,Doctor,284,3,2
W278,8,Doctor,285,2,1
W241,8,Doctor,286,1,1
W396,8,Doctor,287,1,1
W7,8,Doctor,288,4,1
W140,8,Doctor,289,8,4
W89,8,Doctor,290,4,2
W172,8,Doctor,291,9,3
W346,8,Doctor,292,2,1
W282,8,Doctor,293,8,1
W47,8,Doctor,294,5,1
W11,8,Doctor,295,1,1
W21,8,Doctor,296,2,1
W46,8,Doctor,297,2,2
W464,8,Doctor,298,7,2
W173,8,Doctor,299,4,1
W378,8,Doctor,300,2,2
W109,8,Doctor,301,3,1
W131,8,Doctor,302,1,1
W460,8,Doctor,303,13,5
W467,8,Doctor,304,1,1
W108,8,Doctor,305,1,1
W269,8,Doctor,306,5,2
W446,8,Doctor,307,7,3
W237,8,Doctor,308,6,2
W210,8,Doctor,309,7,2
W221,8,Doctor,310,5,1
W77,8,Doctor,311,13,3
W416,8,Doctor,312,4,2
W327,8,Doctor,313,3,1
W139,8,Doctor,314,5,3
W459,8,Doctor,315,9,4
W360,8,Doctor,316,11,2
W207,8,Doctor,317,10,3
W212,8,Doctor,318,8,2
W178,8,Doctor,319,0,0
W19,8,Doctor,320,8,3
W430,8,Doctor,321,10,1
W332,8,Doctor,322,4,2
W246,8,Doctor,323,2,1
W153,8,Doctor,324,3,1
W484,8,Doctor,325,3,1
W36,8,Doctor,326,17,4
W265,8,Doctor,327,8,4
W56,8,Doctor,328,6,1
W382,8,Doctor,329,17,4
W468,8,Doctor,330,4,2
W281,8,Doctor,331,1,1
W492,8,Doctor,332,4,3
W199,8,Doctor,333,7,1
W174,8,Doctor,334,23,4
W156,8,Doctor,335,1,1
W135,8,Doctor,336,2,1
W54,8,Doctor,337,11,4
W100,8,Doctor,338,9,2
W370,8,Doctor,339,0,0
W470,8,Doctor,340,24,5
W12,8,Doctor,341,13,2
W302,8,Doctor,342,2,1
W120,8,Doctor,343,3,1
W340,8,Doctor,344,1,1
W344,8,Doctor,345,11,4
W371,8,Doctor,346,3,3
W335,8,Doctor,347,7,3
W146,8,Doctor,348,5,3
W270,8,Doctor,349,7,1
W366,8,Doctor,350,6,1
W296,8,Doctor,351,0,0
W394,8,Doctor,352,4,2
W412,8,Doctor,353,22,5
W375,8,Doctor,354,8,1
W164,8,Doctor,355,10,2
W482,8,Doctor,356,12,3
W458,8,Doctor,357,1,1
W290,8,Doctor,358,1,1
W436,8,Doctor,359,17,2
W322,8,Doctor,360,3,2
W286,8,Doctor,361,16,2
W338,8,Doctor,362,6,2
W205,8,Doctor,363,6,1
W236,8,Doctor,364,4,1
W186,8,Doctor,365,7,3
W262,8,Doctor,366,20,1
W427,8,Doctor,367,2,1
W86,8,Doctor,368,17,4
W356,8,Doctor,369,2,1
W169,8,Doctor,370,6,4
W355,8,Doctor,371,10,2
W222,8,Doctor,372,5,2
W407,8,Doctor,373,12,2
W110,8,Doctor,374,6,1
W337,8,Doctor,375,6,1
W307,8,Doctor,376,4,1
W144,8,Doctor,377,12,4
W160,8,Doctor,378,1,1
W171,8,Doctor,379,8,3
W193,8,Doctor,380,4,4
W142,8,Doctor,381,10,2
W374,8,Doctor,382,0,0
W381,8,Doctor,383,20,3
W43,8,Doctor,384,3,1
W280,8,Doctor,385,18,3
W98,8,Doctor,386,8,2
W113,8,Doctor,387,4,1
W177,8,Doctor,388,7,2
W326,8,Doctor,389,7,2
W321,8,Doctor,390,1,1
W202,8,Doctor,391,24,4
W243,8,Doctor,392,5,2
W245,8,Doctor,393,3,1
W117,8,Doctor,394,6,1
W248,8,Doctor,395,9,1
W123,8,Doctor,396,1,1
W368,8,Doctor,397,2,1
W275,8,Doctor,398,17,4
W27,8,Doctor,399,14,2
W158,8,Doctor,400,0,0
W373,8,Doctor,401,9,3
W118,8,Doctor,402,4,1
W432,8,Doctor,403,15,5
W45,8,Doctor,404,19,2
