id,Run,Type,Common ranking,"SIGS Match, P (D Proposing)","SIGS Match, P Prime (D Proposing)"
H82,5,Hospital,349,226,1
H171,5,Hospital,350,432,1
H163,5,Hospital,351,117,1
H462,5,Hospital,352,0,0
H306,5,Hospital,353,487,2
H223,5,Hospital,354,307,1
H427,5,Hospital,355,297,1
H116,5,Hospital,356,157,3
H334,5,Hospital,357,293,1
H383,5,Hospital,358,439,1
H65,5,Hospital,359,411,1
H239,5,Hospital,360,456,4
H493,5,Hospital,361,460,2
H429,5,Hospital,362,395,1
H61,5,Hospital,363,261,1
H447,5,Hospital,364,286,1
H21,5,Hospital,365,346,2
H490,5,Hospital,366,267,1
H354,5,Hospital,367,361,2
H333,5,Hospital,368,471,1
H154,5,Hospital,369,362,1
H492,5,Hospital,370,50,2
H47,5,Hospital,371,188,3
H162,5,Hospital,372,422,2
H446,5,Hospital,373,445,3
H32,5,Hospital,374,390,2
H148,5,Hospital,375,462,4
H76,5,Hospital,376,291,1
H231,5,Hospital,377,313,4
H301,5,Hospital,378,0,0
H452,5,Hospital,379,377,2
H46,5,Hospital,380,318,2
H53,5,Hospital,381,75,2
H288,5,Hospital,382,482,1
H234,5,Hospital,383,398,2
H342,5,Hospital,384,447,1
H488,5,Hospital,385,294,2
H444,5,Hospital,386,419,1
H151,5,Hospital,387,328,3
H72,5,Hospital,388,80,1
H434,5,Hospital,389,266,2
H348,5,Hospital,390,312,1
H54,5,Hospital,391,88,1
H468,5,Hospital,392,418,1
H204,5,Hospital,393,375,4
H314,5,Hospital,394,459,1
H2,5,Hospital,395,436,2
H261,5,Hospital,396,279,3
H86,5,Hospital,397,474,4
H399,5,Hospital,398,473,1
H415,5,Hospital,399,228,3
H233,5,Hospital,400,30,1
H321,5,Hospital,401,393,2
H189,5,Hospital,402,388,1
H380,5,Hospital,403,441,5
H150,5,Hospital,404,83,3
H470,5,Hospital,405,327,1
H25,5,Hospital,406,265,4
H246,5,Hospital,407,330,1
H336,5,Hospital,408,455,1
H60,5,Hospital,409,452,3
H396,5,Hospital,410,448,3
H326,5,Hospital,411,406,3
H409,5,Hospital,412,336,2
H8,5,Hospital,413,334,1
H112,5,Hospital,414,492,2
H142,5,Hospital,415,0,0
H157,5,Hospital,416,0,0
H257,5,Hospital,417,271,1
H167,5,Hospital,418,366,2
H156,5,Hospital,419,360,1
H159,5,Hospital,420,437,2
H199,5,Hospital,421,320,2
H235,5,Hospital,422,37,3
H244,5,Hospital,423,144,2
H408,5,Hospital,424,201,2
H368,5,Hospital,425,425,1
H100,5,Hospital,426,396,1
H265,5,Hospital,427,477,1
H102,5,Hospital,428,446,5
H482,5,Hospital,429,274,1
H242,5,Hospital,430,211,1
H500,5,Hospital,431,359,1
H324,5,Hospital,432,155,1
H6,5,Hospital,433,229,1
H174,5,Hospital,434,374,1
H132,5,Hospital,435,438,2
H23,5,Hospital,436,483,2
H486,5,Hospital,437,387,4
H292,5,Hospital,438,283,2
H225,5,Hospital,439,376,3
H209,5,Hospital,440,348,2
H227,5,Hospital,441,0,0
H38,5,Hospital,442,429,3
H345,5,Hospital,443,0,0
H147,5,Hospital,444,41,3
H139,5,Hospital,445,0,0
H371,5,Hospital,446,453,3
H252,5,Hospital,447,392,2
H386,5,Hospital,448,273,1
H113,5,Hospital,449,402,2
H41,5,Hospital,450,467,2
H136,5,Hospital,451,481,4
H375,5,Hospital,452,409,1
H319,5,Hospital,453,485,4
H109,5,Hospital,454,465,5
H266,5,Hospital,455,149,2
H489,5,Hospital,456,0,0
H439,5,Hospital,457,185,1
H160,5,Hospital,458,400,2
H267,5,Hospital,459,48,1
H330,5,Hospital,460,489,2
H165,5,Hospital,461,466,1
H272,5,Hospital,462,315,1
H481,5,Hospital,463,0,0
H391,5,Hospital,464,430,2
H293,5,Hospital,465,0,0
H122,5,Hospital,466,435,1
H56,5,Hospital,467,66,1
H287,5,Hospital,468,475,1
H332,5,Hospital,469,112,4
H457,5,Hospital,470,457,1
H414,5,Hospital,471,0,0
H445,5,Hospital,472,476,1
H84,5,Hospital,473,106,2
H436,5,Hospital,474,470,1
H1,5,Hospital,475,449,1
H217,5,Hospital,476,494,5
H222,5,Hospital,477,454,2
H394,5,Hospital,478,0,0
H274,5,Hospital,479,154,5
H228,5,Hospital,480,391,1
H484,5,Hospital,481,444,2
H161,5,Hospital,482,499,1
H460,5,Hospital,483,321,3
H281,5,Hospital,484,415,1
H277,5,Hospital,485,496,1
H433,5,Hospital,486,433,1
H95,5,Hospital,487,469,2
H175,5,Hospital,488,468,1
H245,5,Hospital,489,479,1
H339,5,Hospital,490,221,2
H153,5,Hospital,491,484,2
H310,5,Hospital,492,478,2
H66,5,Hospital,493,490,1
H75,5,Hospital,494,491,1
H232,5,Hospital,495,488,2
H152,5,Hospital,496,498,1
H270,5,Hospital,497,497,1
H26,5,Hospital,498,495,2
H22,5,Hospital,499,486,4
H230,5,Hospital,500,324,3
W32,6,Doctor,1,1,1
W44,6,Doctor,2,1,1
W78,6,Doctor,3,3,3
W369,6,Doctor,4,1,1
W500,6,Doctor,5,0,0
W490,6,Doctor,6,2,2
W325,6,Doctor,7,1,1
W196,6,Doctor,8,1,1
W481,6,Doctor,9,2,2
W145,6,Doctor,10,2,2
W137,6,Doctor,11,4,4
W342,6,Doctor,12,1,1
W333,6,Doctor,13,4,4
W411,6,Doctor,14,1,1
W424,6,Doctor,15,3,3
W448,6,Doctor,16,1,1
W498,6,Doctor,17,1,1
W241,6,Doctor,18,3,3
W188,6,Doctor,19,1,1
W443,6,Doctor,20,2,2
W302,6,Doctor,21,2,2
W476,6,Doctor,22,3,3
W410,6,Doctor,23,2,2
W371,6,Doctor,24,3,3
W198,6,Doctor,25,1,1
W10,6,Doctor,26,2,2
W430,6,Doctor,27,1,1
W136,6,Doctor,28,1,1
W479,6,Doctor,29,2,2
W420,6,Doctor,30,2,2
W71,6,Doctor,31,5,5
W79,6,Doctor,32,1,1
W298,6,Doctor,33,2,2
W493,6,Doctor,34,2,2
W486,6,Doctor,35,1,1
W204,6,Doctor,36,2,2
W399,6,Doctor,37,3,3
W80,6,Doctor,38,3,3
W177,6,Doctor,39,2,2
W210,6,Doctor,40,1,1
W142,6,Doctor,41,1,1
W496,6,Doctor,42,1,1
W173,6,Doctor,43,5,5
W468,6,Doctor,44,1,1
W284,6,Doctor,45,1,1
W30,6,Doctor,46,2,2
W358,6,Doctor,47,2,2
W81,6,Doctor,48,1,1
W356,6,Doctor,49,3,3
W355,6,Doctor,50,1,1
W209,6,Doctor,51,3,3
W422,6,Doctor,52,1,1
W368,6,Doctor,53,1,1
W392,6,Doctor,54,1,1
W223,6,Doctor,55,2,2
W372,6,Doctor,56,3,3
W376,6,Doctor,57,1,1
W171,6,Doctor,58,0,0
W245,6,Doctor,59,1,1
W9,6,Doctor,60,1,1
W301,6,Doctor,61,2,2
W113,6,Doctor,62,1,1
W322,6,Doctor,63,1,1
W148,6,Doctor,64,3,3
W464,6,Doctor,65,3,3
W39,6,Doctor,66,4,4
W179,6,Doctor,67,3,2
W480,6,Doctor,68,1,1
W24,6,Doctor,69,2,2
W19,6,Doctor,70,3,3
W458,6,Doctor,71,2,2
W316,6,Doctor,72,3,2
W255,6,Doctor,73,1,1
W161,6,Doctor,74,1,1
W477,6,Doctor,75,1,1
W276,6,Doctor,76,1,1
W246,6,Doctor,77,3,3
W157,6,Doctor,78,2,2
W33,6,Doctor,79,4,4
W472,6,Doctor,80,1,1
W331,6,Doctor,81,4,4
W86,6,Doctor,82,2,2
W116,6,Doctor,83,0,0
W437,6,Doctor,84,1,1
W379,6,Doctor,85,3,3
W293,6,Doctor,86,2,2
W471,6,Doctor,87,2,2
W222,6,Doctor,88,3,2
W234,6,Doctor,89,2,2
W487,6,Doctor,90,3,2
W64,6,Doctor,91,4,4
W377,6,Doctor,92,3,2
W189,6,Doctor,93,4,4
W315,6,Doctor,94,2,2
W440,6,Doctor,95,1,1
W102,6,Doctor,96,2,1
W54,6,Doctor,97,2,2
W20,6,Doctor,98,3,2
W73,6,Doctor,99,1,1
W314,6,Doctor,100,4,4
W62,6,Doctor,101,2,1
W460,6,Doctor,102,1,1
W141,6,Doctor,103,5,4
W159,6,Doctor,104,3,3
W447,6,Doctor,105,4,3
W117,6,Doctor,106,3,3
W138,6,Doctor,107,6,5
W470,6,Doctor,108,1,1
W243,6,Doctor,109,4,3
W343,6,Doctor,110,2,2
W11,6,Doctor,111,2,2
W221,6,Doctor,112,3,2
W404,6,Doctor,113,2,2
W144,6,Doctor,114,4,4
W435,6,Doctor,115,3,3
W123,6,Doctor,116,1,1
W461,6,Doctor,117,3,2
W406,6,Doctor,118,5,4
W459,6,Doctor,119,1,1
W120,6,Doctor,120,2,2
W463,6,Doctor,121,1,1
W334,6,Doctor,122,4,4
W455,6,Doctor,123,2,2
W167,6,Doctor,124,1,1
W499,6,Doctor,125,1,1
W111,6,Doctor,126,1,1
W154,6,Doctor,127,2,2
W265,6,Doctor,128,1,1
W228,6,Doctor,129,4,4
W242,6,Doctor,130,1,1
W290,6,Doctor,131,4,2
W303,6,Doctor,132,2,2
W388,6,Doctor,133,1,1
W445,6,Doctor,134,0,0
W92,6,Doctor,135,1,1
W271,6,Doctor,136,6,5
W348,6,Doctor,137,2,1
W51,6,Doctor,138,1,1
W178,6,Doctor,139,1,1
W98,6,Doctor,140,1,1
W201,6,Doctor,141,3,2
W13,6,Doctor,142,5,4
W268,6,Doctor,143,1,1
W345,6,Doctor,144,6,4
W185,6,Doctor,145,2,2
W383,6,Doctor,146,4,3
W66,6,Doctor,147,1,1
W67,6,Doctor,148,2,2
W56,6,Doctor,149,6,5
W262,6,Doctor,150,6,4
W208,6,Doctor,151,0,0
W152,6,Doctor,152,5,4
W473,6,Doctor,153,6,3
W143,6,Doctor,154,2,2
W91,6,Doctor,155,1,1
W285,6,Doctor,156,4,3
W454,6,Doctor,157,3,3
W446,6,Doctor,158,3,2
W408,6,Doctor,159,6,4
W160,6,Doctor,160,1,1
W231,6,Doctor,161,2,2
W82,6,Doctor,162,1,1
W351,6,Doctor,163,1,1
W450,6,Doctor,164,1,1
W72,6,Doctor,165,1,1
W366,6,Doctor,166,4,1
W217,6,Doctor,167,3,2
W21,6,Doctor,168,1,1
W449,6,Doctor,169,3,2
W339,6,Doctor,170,4,1
W253,6,Doctor,171,1,1
W353,6,Doctor,172,1,1
W489,6,Doctor,173,3,3
W75,6,Doctor,174,1,1
W213,6,Doctor,175,3,2
W381,6,Doctor,176,1,1
W361,6,Doctor,177,2,2
W373,6,Doctor,178,1,1
W60,6,Doctor,179,3,1
W354,6,Doctor,180,4,2
W427,6,Doctor,181,2,2
W206,6,Doctor,182,2,1
W96,6,Doctor,183,0,0
W306,6,Doctor,184,6,4
W155,6,Doctor,185,3,2
W184,6,Doctor,186,1,1
W225,6,Doctor,187,1,1
W434,6,Doctor,188,2,2
W426,6,Doctor,189,0,0
W286,6,Doctor,190,5,5
W27,6,Doctor,191,4,4
W297,6,Doctor,192,2,1
W423,6,Doctor,193,1,1
W172,6,Doctor,194,4,4
W186,6,Doctor,195,4,2
W175,6,Doctor,196,1,1
W414,6,Doctor,197,1,1
W15,6,Doctor,198,1,1
W350,6,Doctor,199,3,2
W299,6,Doctor,200,3,3
W220,6,Doctor,201,3,1
W124,6,Doctor,202,1,1
W247,6,Doctor,203,7,4
W41,6,Doctor,204,4,3
W326,6,Doctor,205,1,1
W100,6,Doctor,206,1,1
W405,6,Doctor,207,6,2
W164,6,Doctor,208,0,0
W190,6,Doctor,209,0,0
W478,6,Doctor,210,4,1
W251,6,Doctor,211,5,3
W46,6,Doctor,212,3,2
W25,6,Doctor,213,2,1
W2,6,Doctor,214,2,2
W200,6,Doctor,215,1,1
W359,6,Doctor,216,4,3
W382,6,Doctor,217,5,1
W146,6,Doctor,218,5,2
W248,6,Doctor,219,2,2
W119,6,Doctor,220,2,1
W55,6,Doctor,221,1,1
W101,6,Doctor,222,2,1
W457,6,Doctor,223,6,3
W149,6,Doctor,224,0,0
W93,6,Doctor,225,1,1
W249,6,Doctor,226,10,4
W237,6,Doctor,227,4,2
W278,6,Doctor,228,1,1
W90,6,Doctor,229,2,2
W428,6,Doctor,230,2,2
W207,6,Doctor,231,6,4
W337,6,Doctor,232,6,4
W287,6,Doctor,233,4,2
W94,6,Doctor,234,6,3
W375,6,Doctor,235,4,2
W174,6,Doctor,236,4,3
W166,6,Doctor,237,1,1
W360,6,Doctor,238,2,1
W163,6,Doctor,239,0,0
W134,6,Doctor,240,2,2
W48,6,Doctor,241,3,1
W391,6,Doctor,242,3,1
W453,6,Doctor,243,6,2
W244,6,Doctor,244,5,1
W6,6,Doctor,245,8,3
W95,6,Doctor,246,1,1
W131,6,Doctor,247,3,2
W162,6,Doctor,248,3,2
W1,6,Doctor,249,5,2
W140,6,Doctor,250,2,1
W250,6,Doctor,251,4,1
W212,6,Doctor,252,14,5
W104,6,Doctor,253,10,4
W412,6,Doctor,254,10,2
W456,6,Doctor,255,0,0
W76,6,Doctor,256,9,5
W107,6,Doctor,257,0,0
W441,6,Doctor,258,3,1
W338,6,Doctor,259,7,2
W238,6,Doctor,260,5,2
W390,6,Doctor,261,11,5
W417,6,Doctor,262,4,1
W18,6,Doctor,263,6,1
W84,6,Doctor,264,13,3
W307,6,Doctor,265,3,2
W214,6,Doctor,266,3,1
W275,6,Doctor,267,6,2
W436,6,Doctor,268,4,1
W203,6,Doctor,269,2,1
W14,6,Doctor,270,4,1
W29,6,Doctor,271,1,1
W483,6,Doctor,272,1,1
W17,6,Doctor,273,0,0
W257,6,Doctor,274,5,3
W226,6,Doctor,275,5,3
W484,6,Doctor,276,9,3
W3,6,Doctor,277,9,2
W106,6,Doctor,278,15,4
W37,6,Doctor,279,1,1
W474,6,Doctor,280,5,3
W109,6,Doctor,281,1,1
W398,6,Doctor,282,1,1
W400,6,Doctor,283,3,1
W197,6,Doctor,284,6,2
W133,6,Doctor,285,6,3
W409,6,Doctor,286,6,2
W194,6,Doctor,287,3,1
W387,6,Doctor,288,0,0
W236,6,Doctor,289,4,2
W488,6,Doctor,290,9,4
W324,6,Doctor,291,10,4
W313,6,Doctor,292,7,3
W130,6,Doctor,293,3,2
W431,6,Doctor,294,6,2
W462,6,Doctor,295,5,2
W310,6,Doctor,296,3,1
W349,6,Doctor,297,3,2
W380,6,Doctor,298,5,2
W305,6,Doctor,299,2,1
W215,6,Doctor,300,12,3
W397,6,Doctor,301,10,3
W89,6,Doctor,302,2,1
W295,6,Doctor,303,3,1
W8,6,Doctor,304,2,1
W415,6,Doctor,305,8,3
W328,6,Doctor,306,8,4
W260,6,Doctor,307,6,3
W269,6,Doctor,308,1,1
W274,6,Doctor,309,0,0
W108,6,Doctor,310,6,2
W401,6,Doctor,311,7,1
W34,6,Doctor,312,3,1
W63,6,Doctor,313,1,1
W438,6,Doctor,314,2,1
W352,6,Doctor,315,9,5
W40,6,Doctor,316,1,1
W153,6,Doctor,317,4,2
W378,6,Doctor,318,2,1
W267,6,Doctor,319,4,1
W296,6,Doctor,320,10,4
W266,6,Doctor,321,4,1
W323,6,Doctor,322,2,1
W283,6,Doctor,323,3,1
W347,6,Doctor,324,11,3
W433,6,Doctor,325,5,2
W110,6,Doctor,326,5,1
W23,6,Doctor,327,7,3
W318,6,Doctor,328,3,2
W289,6,Doctor,329,4,1
W421,6,Doctor,330,10,4
W233,6,Doctor,331,2,1
W335,6,Doctor,332,2,2
W304,6,Doctor,333,20,5
W432,6,Doctor,334,12,4
W169,6,Doctor,335,0,0
W211,6,Doctor,336,11,2
W362,6,Doctor,337,5,1
W329,6,Doctor,338,5,1
W118,6,Doctor,339,6,2
W300,6,Doctor,340,2,1
W465,6,Doctor,341,6,2
W85,6,Doctor,342,5,3
W65,6,Doctor,343,6,1
W444,6,Doctor,344,15,2
W239,6,Doctor,345,11,4
W451,6,Doctor,346,12,4
W346,6,Doctor,347,1,1
W125,6,Doctor,348,2,1
W416,6,Doctor,349,13,3
W280,6,Doctor,350,8,1
W264,6,Doctor,351,11,3
W31,6,Doctor,352,1,1
W340,6,Doctor,353,4,1
W291,6,Doctor,354,23,5
W47,6,Doctor,355,9,5
W364,6,Doctor,356,8,2
W357,6,Doctor,357,4,1
W99,6,Doctor,358,1,1
W26,6,Doctor,359,6,2
W336,6,Doctor,360,1,1
W272,6,Doctor,361,2,1
W97,6,Doctor,362,9,2
W294,6,Doctor,363,3,1
W135,6,Doctor,364,3,1
W370,6,Doctor,365,9,3
W327,6,Doctor,366,7,1
W394,6,Doctor,367,14,4
W363,6,Doctor,368,1,1
W70,6,Doctor,369,23,3
W261,6,Doctor,370,10,3
W492,6,Doctor,371,1,1
W147,6,Doctor,372,10,2
W419,6,Doctor,373,10,3
W402,6,Doctor,374,8,3
W385,6,Doctor,375,5,1
W320,6,Doctor,376,9,1
W168,6,Doctor,377,4,1
W332,6,Doctor,378,20,5
W42,6,Doctor,379,17,2
W83,6,Doctor,380,7,2
W195,6,Doctor,381,10,1
W165,6,Doctor,382,9,1
W139,6,Doctor,383,11,1
W45,6,Doctor,384,4,2
W50,6,Doctor,385,4,1
W219,6,Doctor,386,16,2
W482,6,Doctor,387,17,2
W341,6,Doctor,388,1,1
W279,6,Doctor,389,7,1
W218,6,Doctor,390,7,1
W407,6,Doctor,391,4,2
W429,6,Doctor,392,5,2
W475,6,Doctor,393,20,3
W216,6,Doctor,394,14,1
W68,6,Doctor,395,14,2
W232,6,Doctor,396,8,1
W16,6,Doctor,397,4,1
W36,6,Doctor,398,16,1
W129,6,Doctor,399,2,1
W49,6,Doctor,400,3,1
W282,6,Doctor,401,13,2
W224,6,Doctor,402,4,1
W252,6,Doctor,403,19,5
W309,6,Doctor,404,10,2
W254,6,Doctor,405,3,1
W321,6,Doctor,406,8,1
W77,6,Doctor,407,10,1
W192,6,Doctor,408,5,2
W35,6,Doctor,409,30,5
W263,6,Doctor,410,33,4
W386,6,Doctor,411,4,1
W281,6,Doctor,412,4,1
W132,6,Doctor,413,9,1
W330,6,Doctor,414,7,1
W365,6,Doctor,415,14,2
W121,6,Doctor,416,28,4
W384,6,Doctor,417,4,2
W126,6,Doctor,418,66,4
W235,6,Doctor,419,20,3
W127,6,Doctor,420,10,1
W495,6,Doctor,421,14,5
W182,6,Doctor,422,17,2
W308,6,Doctor,423,0,0
W466,6,Doctor,424,2,1
W28,6,Doctor,425,13,4
W7,6,Doctor,426,22,2
W288,6,Doctor,427,0,0
W319,6,Doctor,428,17,2
W58,6,Doctor,429,12,1
W61,6,Doctor,430,1,1
W494,6,Doctor,431,8,1
W43,6,Doctor,432,33,5
W273,6,Doctor,433,1,1
W158,6,Doctor,434,3,1
W53,6,Doctor,435,3,1
W312,6,Doctor,436,26,3
W176,6,Doctor,437,6,1
W12,6,Doctor,438,17,2
W413,6,Doctor,439,10,2
W187,6,Doctor,440,39,4
W57,6,Doctor,441,15,2
W240,6,Doctor,442,40,4
W229,6,Doctor,443,0,0
W258,6,Doctor,444,9,2
W122,6,Doctor,445,11,1
W103,6,Doctor,446,8,1
W199,6,Doctor,447,14,2
W22,6,Doctor,448,18,1
W469,6,Doctor,449,19,1
W74,6,Doctor,450,9,1
W367,6,Doctor,451,37,2
W393,6,Doctor,452,51,4
W439,6,Doctor,453,16,2
W69,6,Doctor,454,47,2
W5,6,Doctor,455,5,2
W497,6,Doctor,456,8,1
W403,6,Doctor,457,37,2
W270,6,Doctor,458,41,2
W150,6,Doctor,459,68,4
W425,6,Doctor,460,11,1
W128,6,Doctor,461,85,3
W491,6,Doctor,462,45,3
W114,6,Doctor,463,26,2
W156,6,Doctor,464,5,1
W277,6,Doctor,465,30,1
W181,6,Doctor,466,11,1
W230,6,Doctor,467,25,1
W183,6,Doctor,468,77,2
W170,6,Doctor,469,12,1
W259,6,Doctor,470,28,1
W38,6,Doctor,471,99,5
W344,6,Doctor,472,23,1
W452,6,Doctor,473,74,2
W396,6,Doctor,474,57,2
W374,6,Doctor,475,94,3
W256,6,Doctor,476,33,2
W202,6,Doctor,477,27,1
W418,6,Doctor,478,5,1
W205,6,Doctor,479,59,2
W115,6,Doctor,480,101,3
W4,6,Doctor,481,7,1
W467,6,Doctor,482,0,0
W227,6,Doctor,483,0,0
W395,6,Doctor,484,61,2
W151,6,Doctor,485,149,3
W311,6,Doctor,486,8,1
W180,6,Doctor,487,126,2
W87,6,Doctor,488,113,4
W389,6,Doctor,489,71,1
W59,6,Doctor,490,171,5
W442,6,Doctor,491,109,1
W52,6,Doctor,492,165,1
W317,6,Doctor,493,25,1
W105,6,Doctor,494,33,1
W191,6,Doctor,495,138,2
W88,6,Doctor,496,246,4
W292,6,Doctor,497,216,1
W112,6,Doctor,498,432,3
W193,6,Doctor,499,342,3
W485,6,Doctor,500,125,1
H425,6,Hospital,1,54,3
H234,6,Hospital,2,0,0
H312,6,Hospital,3,91,3
H367,6,Hospital,4,0,0
H63,6,Hospital,5,16,2
H149,6,Hospital,6,131,2
H221,6,Hospital,7,40,1
H91,6,Hospital,8,101,3
H480,6,Hospital,9,23,1
H308,6,Hospital,10,53,4
H193,6,Hospital,11,3,2
H155,6,Hospital,12,69,2
H16,6,Hospital,13,22,2
H376,6,Hospital,14,48,1
H161,6,Hospital,15,132,1
H256,6,Hospital,16,42,1
H45,6,Hospital,17,115,3
H80,6,Hospital,18,68,3
H248,6,Hospital,19,38,2
H499,6,Hospital,20,166,5
H356,6,Hospital,21,0,0
H186,6,Hospital,22,27,2
H282,6,Hospital,23,18,1
H55,6,Hospital,24,220,3
H260,6,Hospital,25,47,1
H73,6,Hospital,26,96,4
H261,6,Hospital,27,196,1
H436,6,Hospital,28,146,1
H112,6,Hospital,29,36,1
H327,6,Hospital,30,12,2
H471,6,Hospital,31,191,3
H476,6,Hospital,32,126,2
H269,6,Hospital,33,89,1
H264,6,Hospital,34,139,1
H111,6,Hospital,35,30,1
H402,6,Hospital,36,215,1
H485,6,Hospital,37,192,3
H468,6,Hospital,38,13,2
H41,6,Hospital,39,194,1
H290,6,Hospital,40,213,2
H348,6,Hospital,41,44,1
H246,6,Hospital,42,7,1
H53,6,Hospital,43,109,2
H157,6,Hospital,44,128,2
H414,6,Hospital,45,45,1
H427,6,Hospital,46,211,1
H242,6,Hospital,47,85,2
H492,6,Hospital,48,67,4
H268,6,Hospital,49,216,5
H56,6,Hospital,50,106,1
H30,6,Hospital,51,258,1
H20,6,Hospital,52,93,2
H43,6,Hospital,53,120,3
H243,6,Hospital,54,190,1
H438,6,Hospital,55,20,1
H354,6,Hospital,56,34,1
H396,6,Hospital,57,141,5
H151,6,Hospital,58,298,1
H444,6,Hospital,59,133,4
H426,6,Hospital,60,98,1
H3,6,Hospital,61,84,4
H82,6,Hospital,62,86,1
H182,6,Hospital,63,4,1
H15,6,Hospital,64,75,1
H201,6,Hospital,65,29,1
H386,6,Hospital,66,46,1
H209,6,Hospital,67,104,2
H352,6,Hospital,68,169,2
H469,6,Hospital,69,21,1
H481,6,Hospital,70,161,1
H294,6,Hospital,71,177,2
H313,6,Hospital,72,153,3
H110,6,Hospital,73,324,1
H163,6,Hospital,74,170,2
H490,6,Hospital,75,292,1
H346,6,Hospital,76,95,1
H92,6,Hospital,77,10,1
H460,6,Hospital,78,283,4
H417,6,Hospital,79,124,1
H59,6,Hospital,80,294,4
H127,6,Hospital,81,116,1
H398,6,Hospital,82,205,3
H373,6,Hospital,83,173,1
H196,6,Hospital,84,199,1
H400,6,Hospital,85,221,1
H216,6,Hospital,86,165,2
H143,6,Hospital,87,158,1
H472,6,Hospital,88,87,1
H380,6,Hospital,89,160,2
H47,6,Hospital,90,172,2
H272,6,Hospital,91,79,1
H164,6,Hospital,92,175,2
H84,6,Hospital,93,24,3
H64,6,Hospital,94,41,3
H58,6,Hospital,95,78,2
H198,6,Hospital,96,11,1
H458,6,Hospital,97,76,2
H204,6,Hospital,98,82,1
H34,6,Hospital,99,222,2
H33,6,Hospital,100,232,2
H407,6,Hospital,101,188,2
H208,6,Hospital,102,61,2
H101,6,Hospital,103,200,5
H303,6,Hospital,104,373,1
H395,6,Hospital,105,64,4
H146,6,Hospital,106,162,3
H88,6,Hospital,107,52,2
H473,6,Hospital,108,123,1
H1,6,Hospital,109,171,1
H90,6,Hospital,110,74,1
H358,6,Hospital,111,207,1
H174,6,Hospital,112,252,4
H326,6,Hospital,113,217,4
H369,6,Hospital,114,266,2
H423,6,Hospital,115,182,1
H378,6,Hospital,116,332,1
H445,6,Hospital,117,290,4
H251,6,Hospital,118,187,1
H129,6,Hospital,119,193,2
H410,6,Hospital,120,33,1
H66,6,Hospital,121,63,1
H122,6,Hospital,122,70,2
H491,6,Hospital,123,293,2
H442,6,Hospital,124,277,3
H114,6,Hospital,125,210,3
H230,6,Hospital,126,236,1
H21,6,Hospital,127,103,1
H184,6,Hospital,128,204,4
H304,6,Hospital,129,102,4
H207,6,Hospital,130,108,1
H171,6,Hospital,131,234,2
H388,6,Hospital,132,267,5
H72,6,Hospital,133,254,1
H100,6,Hospital,134,186,1
H362,6,Hospital,135,0,0
H120,6,Hospital,136,135,1
H9,6,Hospital,137,228,5
H337,6,Hospital,138,77,2
H154,6,Hospital,139,375,1
H338,6,Hospital,140,55,1
H98,6,Hospital,141,113,1
H8,6,Hospital,142,39,3
H169,6,Hospital,143,111,4
H267,6,Hospital,144,348,1
H11,6,Hospital,145,14,4
H350,6,Hospital,146,2,1
H467,6,Hospital,147,37,5
H274,6,Hospital,148,201,1
H463,6,Hospital,149,328,1
H361,6,Hospital,150,425,2
H271,6,Hospital,151,147,2
H109,6,Hospital,152,227,1
H266,6,Hospital,153,259,5
H159,6,Hospital,154,25,1
H214,6,Hospital,155,212,2
H429,6,Hospital,156,198,4
H397,6,Hospital,157,143,1
H453,6,Hospital,158,202,3
H393,6,Hospital,159,241,2
H420,6,Hospital,160,393,4
H265,6,Hospital,161,127,2
H441,6,Hospital,162,264,4
H51,6,Hospital,163,353,1
H390,6,Hospital,164,0,0
H103,6,Hospital,165,180,1
H257,6,Hospital,166,0,0
H192,6,Hospital,167,247,2
H49,6,Hospital,168,110,1
H131,6,Hospital,169,99,5
H244,6,Hospital,170,226,2
H381,6,Hospital,171,251,2
H413,6,Hospital,172,90,5
H172,6,Hospital,173,1,4
H219,6,Hospital,174,118,2
H231,6,Hospital,175,81,3
H317,6,Hospital,176,296,2
H4,6,Hospital,177,92,5
H225,6,Hospital,178,164,4
H239,6,Hospital,179,119,1
H61,6,Hospital,180,410,1
H241,6,Hospital,181,138,1
H357,6,Hospital,182,321,1
H145,6,Hospital,183,145,1
H415,6,Hospital,184,295,3
H210,6,Hospital,185,305,1
H96,6,Hospital,186,355,3
H353,6,Hospital,187,242,1
H262,6,Hospital,188,62,2
H137,6,Hospital,189,80,1
H38,6,Hospital,190,270,1
H46,6,Hospital,191,341,1
H247,6,Hospital,192,285,1
H489,6,Hospital,193,19,2
H179,6,Hospital,194,66,3
H419,6,Hospital,195,403,1
H345,6,Hospital,196,50,4
H432,6,Hospital,197,159,2
H76,6,Hospital,198,178,1
H277,6,Hospital,199,297,1
H42,6,Hospital,200,275,1
H286,6,Hospital,201,231,1
H89,6,Hospital,202,112,2
H31,6,Hospital,203,94,1
H306,6,Hospital,204,363,2
H371,6,Hospital,205,6,3
H12,6,Hospital,206,278,4
H254,6,Hospital,207,0,0
H52,6,Hospital,208,358,1
H311,6,Hospital,209,179,3
H495,6,Hospital,210,184,1
H148,6,Hospital,211,219,1
H314,6,Hospital,212,9,3
H24,6,Hospital,213,238,1
H405,6,Hospital,214,407,1
H370,6,Hospital,215,389,1
H310,6,Hospital,216,300,1
H493,6,Hospital,217,319,3
H451,6,Hospital,218,422,1
H77,6,Hospital,219,416,4
