id,Run,Type,Common ranking,"SIGS Match, P (D Proposing)","SIGS Match, P Prime (D Proposing)","GS Match, P (D Proposing)","GS Match, P Prime (D Proposing)"
H350,6,Hospital,287,357,2,353,-1
H436,6,Hospital,288,310,2,5,-1
H56,6,Hospital,289,292,1,21,-1
H121,6,Hospital,290,348,2,36,-1
H456,6,Hospital,291,277,3,103,-1
H179,6,Hospital,292,354,1,329,-1
H197,6,Hospital,293,366,1,437,-1
H445,6,Hospital,294,327,2,130,-1
H479,6,Hospital,295,267,2,182,-1
H188,6,Hospital,296,259,1,60,-1
H317,6,Hospital,297,296,2,419,-1
H204,6,Hospital,298,315,2,424,-1
H39,6,Hospital,299,0,0,366,-1
H348,6,Hospital,300,302,2,32,-1
H372,6,Hospital,301,342,1,56,-1
H100,6,Hospital,302,250,2,55,-1
H57,6,Hospital,303,318,4,377,-1
H373,6,Hospital,304,343,1,85,-1
H354,6,Hospital,305,350,2,232,-1
H457,6,Hospital,306,336,2,243,-1
H80,6,Hospital,307,230,1,171,-1
H94,6,Hospital,308,286,5,79,-1
H485,6,Hospital,309,293,2,465,-1
H214,6,Hospital,310,330,1,186,-1
H381,6,Hospital,311,391,1,17,-1
H380,6,Hospital,312,41,1,13,-1
H469,6,Hospital,313,360,1,492,-1
H391,6,Hospital,314,216,2,110,-1
H116,6,Hospital,315,346,2,417,-1
H304,6,Hospital,316,381,1,261,-1
H218,6,Hospital,317,323,1,12,-1
H297,6,Hospital,318,370,2,367,-1
H68,6,Hospital,319,291,1,411,-1
H334,6,Hospital,320,352,2,226,-1
H318,6,Hospital,321,273,3,402,-1
H390,6,Hospital,322,367,2,480,-1
H129,6,Hospital,323,0,0,458,-1
H431,6,Hospital,324,307,1,307,1
H75,6,Hospital,325,335,1,285,-1
H59,6,Hospital,326,303,2,10,-1
H468,6,Hospital,327,349,2,318,-1
H24,6,Hospital,328,368,1,496,-1
H443,6,Hospital,329,347,1,234,-1
H432,6,Hospital,330,278,2,319,-1
H200,6,Hospital,331,390,3,256,-1
H394,6,Hospital,332,258,1,305,-1
H428,6,Hospital,333,228,2,151,-1
H144,6,Hospital,334,324,2,147,-1
H137,6,Hospital,335,333,2,206,-1
H45,6,Hospital,336,373,2,33,-1
H91,6,Hospital,337,411,4,412,-1
H474,6,Hospital,338,179,1,349,-1
H402,6,Hospital,339,378,1,403,-1
H202,6,Hospital,340,337,3,142,-1
H117,6,Hospital,341,387,1,161,-1
H497,6,Hospital,342,362,3,63,-1
H93,6,Hospital,343,372,1,192,-1
H158,6,Hospital,344,369,4,24,-1
H38,6,Hospital,345,427,1,339,-1
H19,6,Hospital,346,408,1,159,-1
H483,6,Hospital,347,322,1,301,-1
H242,6,Hospital,348,300,3,342,-1
H206,6,Hospital,349,392,2,280,-1
H346,6,Hospital,350,393,4,209,-1
H186,6,Hospital,351,355,2,107,-1
H498,6,Hospital,352,414,1,238,-1
H47,6,Hospital,353,382,1,413,-1
H425,6,Hospital,354,204,3,111,-1
H276,6,Hospital,355,334,1,220,-1
H345,6,Hospital,356,135,2,356,-1
H65,6,Hospital,357,283,2,404,-1
H464,6,Hospital,358,325,2,25,-1
H340,6,Hospital,359,345,3,486,-1
H267,6,Hospital,360,0,0,223,-1
H467,6,Hospital,361,371,1,212,-1
H361,6,Hospital,362,363,3,65,-1
H369,6,Hospital,363,374,4,491,-1
H343,6,Hospital,364,383,1,497,-1
H114,6,Hospital,365,205,1,88,-1
H437,6,Hospital,366,0,0,166,-1
H332,6,Hospital,367,443,3,47,-1
H237,6,Hospital,368,407,2,224,-1
H135,6,Hospital,369,377,3,499,-1
H193,6,Hospital,370,193,1,72,-1
H228,6,Hospital,371,406,1,386,-1
H256,6,Hospital,372,375,2,93,-1
H455,6,Hospital,373,421,1,421,1
H244,6,Hospital,374,380,1,67,-1
H495,6,Hospital,375,0,0,120,-1
H243,6,Hospital,376,413,1,335,-1
H415,6,Hospital,377,401,4,59,-1
H352,6,Hospital,378,422,1,129,-1
H355,6,Hospital,379,389,2,164,-1
H450,6,Hospital,380,440,3,466,-1
H236,6,Hospital,381,431,2,471,-1
H396,6,Hospital,382,317,3,82,-1
H411,6,Hospital,383,321,3,61,-1
H134,6,Hospital,384,0,0,446,-1
H252,6,Hospital,385,314,2,84,-1
H61,6,Hospital,386,0,0,43,-1
H4,6,Hospital,387,0,0,448,-1
H146,6,Hospital,388,221,1,116,-1
H265,6,Hospital,389,0,0,202,-1
H185,6,Hospital,390,415,4,351,1
H246,6,Hospital,391,441,1,483,-1
H181,6,Hospital,392,402,4,311,-1
H307,6,Hospital,393,341,2,296,-1
H240,6,Hospital,394,405,4,391,-1
H115,6,Hospital,395,396,2,398,-1
H189,6,Hospital,396,285,1,323,-1
H337,6,Hospital,397,395,3,430,-1
H268,6,Hospital,398,299,3,460,-1
H401,6,Hospital,399,279,1,279,1
H331,6,Hospital,400,464,2,456,1
H471,6,Hospital,401,275,1,250,-1
H136,6,Hospital,402,424,2,124,1
H34,6,Hospital,403,412,1,479,-1
H209,6,Hospital,404,284,3,162,-1
H344,6,Hospital,405,419,1,336,-1
H149,6,Hospital,406,403,1,205,-1
H311,6,Hospital,407,409,5,23,-1
H261,6,Hospital,408,420,3,144,-1
H292,6,Hospital,409,328,1,114,-1
H476,6,Hospital,410,0,0,102,-1
H225,6,Hospital,411,398,4,27,-1
H433,6,Hospital,412,426,3,187,-1
H232,6,Hospital,413,435,1,179,-1
H392,6,Hospital,414,463,3,19,-1
H101,6,Hospital,415,394,2,83,-1
H303,6,Hospital,416,452,1,317,-1
H493,6,Hospital,417,339,1,193,-1
H249,6,Hospital,418,425,1,312,-1
H285,6,Hospital,419,251,1,8,-1
H89,6,Hospital,420,430,2,113,-1
H104,6,Hospital,421,359,2,436,-1
H203,6,Hospital,422,404,4,467,-1
H430,6,Hospital,423,442,1,260,-1
H11,6,Hospital,424,399,1,429,-1
H95,6,Hospital,425,0,0,22,-1
H52,6,Hospital,426,444,4,163,-1
H371,6,Hospital,427,453,2,435,-1
H18,6,Hospital,428,397,3,269,-1
H288,6,Hospital,429,477,2,400,-1
H274,6,Hospital,430,448,2,321,-1
H356,6,Hospital,431,437,2,204,-1
H198,6,Hospital,432,332,1,325,-1
H131,6,Hospital,433,449,2,484,-1
H429,6,Hospital,434,428,1,76,-1
H126,6,Hospital,435,466,1,101,-1
H177,6,Hospital,436,433,5,181,-1
H25,6,Hospital,437,423,4,96,-1
H118,6,Hospital,438,471,1,136,-1
H66,6,Hospital,439,468,5,105,-1
H358,6,Hospital,440,436,1,414,-1
H22,6,Hospital,441,476,2,315,-1
H366,6,Hospital,442,410,5,457,-1
H441,6,Hospital,443,455,2,368,-1
H245,6,Hospital,444,470,2,273,-1
H374,6,Hospital,445,456,3,392,-1
H305,6,Hospital,446,417,1,299,-1
H156,6,Hospital,447,313,1,468,-1
H287,6,Hospital,448,447,2,427,-1
H377,6,Hospital,449,462,2,62,-1
H280,6,Hospital,450,384,1,148,-1
H426,6,Hospital,451,457,1,372,-1
H109,6,Hospital,452,338,2,287,-1
H36,6,Hospital,453,458,2,399,-1
H494,6,Hospital,454,445,1,141,-1
H475,6,Hospital,455,385,2,89,-1
H169,6,Hospital,456,450,3,46,-1
H110,6,Hospital,457,356,2,333,-1
H379,6,Hospital,458,429,1,184,-1
H161,6,Hospital,459,472,2,137,-1
H486,6,Hospital,460,364,1,295,-1
H270,6,Hospital,461,388,3,146,-1
H16,6,Hospital,462,460,1,420,-1
H447,6,Hospital,463,461,1,198,-1
H233,6,Hospital,464,485,1,122,-1
H112,6,Hospital,465,351,4,119,-1
H35,6,Hospital,466,475,3,160,-1
H213,6,Hospital,467,481,1,138,-1
H2,6,Hospital,468,474,4,112,-1
H50,6,Hospital,469,376,1,433,-1
H7,6,Hospital,470,480,5,303,-1
H313,6,Hospital,471,469,4,227,-1
H229,6,Hospital,472,438,1,381,-1
H51,6,Hospital,473,439,1,482,-1
H448,6,Hospital,474,446,1,423,2
H271,6,Hospital,475,479,3,167,-1
H315,6,Hospital,476,416,5,225,-1
H449,6,Hospital,477,454,3,201,-1
H463,6,Hospital,478,467,1,153,-1
H98,6,Hospital,479,486,2,477,-1
H159,6,Hospital,480,496,2,286,-1
H239,6,Hospital,481,459,3,57,-1
H103,6,Hospital,482,493,2,249,-1
H175,6,Hospital,483,492,2,14,-1
H92,6,Hospital,484,482,1,258,-1
H335,6,Hospital,485,489,1,397,-1
H301,6,Hospital,486,483,2,337,-1
H253,6,Hospital,487,484,2,440,-1
H329,6,Hospital,488,491,2,139,-1
H290,6,Hospital,489,478,5,360,-1
H248,6,Hospital,490,490,3,314,-1
H79,6,Hospital,491,487,3,265,-1
H123,6,Hospital,492,451,4,407,-1
H336,6,Hospital,493,494,1,106,-1
H500,6,Hospital,494,495,2,378,-1
H458,6,Hospital,495,499,1,324,-1
H31,6,Hospital,496,473,1,155,-1
H484,6,Hospital,497,0,0,244,-1
H308,6,Hospital,498,497,2,28,-1
H217,6,Hospital,499,488,2,308,-1
H298,6,Hospital,500,500,3,176,-1
W456,7,Doctor,1,4,4,15,-1
W174,7,Doctor,2,1,1,150,-1
W495,7,Doctor,3,4,4,55,-1
W339,7,Doctor,4,1,1,112,-1
W477,7,Doctor,5,1,1,166,-1
W29,7,Doctor,6,3,3,106,-1
W435,7,Doctor,7,2,2,97,-1
W160,7,Doctor,8,0,0,115,-1
W432,7,Doctor,9,1,1,176,-1
W417,7,Doctor,10,1,1,55,-1
W224,7,Doctor,11,2,2,101,-1
W455,7,Doctor,12,1,1,76,-1
W228,7,Doctor,13,1,1,208,-1
W167,7,Doctor,14,1,1,172,-1
W419,7,Doctor,15,5,5,79,-1
W288,7,Doctor,16,1,1,45,-1
W91,7,Doctor,17,3,3,66,-1
W244,7,Doctor,18,2,2,159,-1
W474,7,Doctor,19,5,4,37,-1
W346,7,Doctor,20,1,1,63,-1
W32,7,Doctor,21,1,1,254,-1
W424,7,Doctor,22,0,0,142,-1
W467,7,Doctor,23,3,3,179,-1
W481,7,Doctor,24,1,1,10,-1
W13,7,Doctor,25,3,1,156,-1
W14,7,Doctor,26,8,5,61,-1
W358,7,Doctor,27,2,1,301,-1
W484,7,Doctor,28,5,4,53,-1
W8,7,Doctor,29,1,1,75,-1
W466,7,Doctor,30,9,4,232,-1
W482,7,Doctor,31,5,4,89,-1
W374,7,Doctor,32,5,3,41,-1
W302,7,Doctor,33,7,5,125,-1
W100,7,Doctor,34,4,2,35,-1
W416,7,Doctor,35,1,1,191,-1
W195,7,Doctor,36,1,1,18,-1
W73,7,Doctor,37,4,1,114,-1
W116,7,Doctor,38,0,0,42,-1
W436,7,Doctor,39,2,1,160,-1
W381,7,Doctor,40,3,1,65,-1
W425,7,Doctor,41,3,1,203,-1
W251,7,Doctor,42,0,0,161,-1
W271,7,Doctor,43,6,4,69,-1
W85,7,Doctor,44,2,1,142,-1
W369,7,Doctor,45,3,1,208,-1
W427,7,Doctor,46,0,0,78,-1
W500,7,Doctor,47,4,2,17,-1
W451,7,Doctor,48,3,1,76,-1
W420,7,Doctor,49,5,1,99,-1
W317,7,Doctor,50,8,3,147,-1
W353,7,Doctor,51,0,0,40,-1
W443,7,Doctor,52,2,2,15,-1
W48,7,Doctor,53,5,3,186,-1
W469,7,Doctor,54,1,1,351,-1
W341,7,Doctor,55,2,1,150,-1
W124,7,Doctor,56,2,1,17,-1
W65,7,Doctor,57,2,1,403,-1
W238,7,Doctor,58,3,2,202,-1
W352,7,Doctor,59,4,2,86,-1
W93,7,Doctor,60,8,4,206,-1
W281,7,Doctor,61,1,1,109,-1
W376,7,Doctor,62,6,2,260,-1
W205,7,Doctor,63,1,1,189,-1
W372,7,Doctor,64,7,2,292,-1
W117,7,Doctor,65,5,2,141,-1
W422,7,Doctor,66,5,4,231,-1
W423,7,Doctor,67,12,5,131,-1
W468,7,Doctor,68,1,1,17,-1
W254,7,Doctor,69,8,3,130,-1
W385,7,Doctor,70,6,2,278,-1
W309,7,Doctor,71,5,4,16,-1
W178,7,Doctor,72,16,3,31,-1
W162,7,Doctor,73,5,2,219,-1
W39,7,Doctor,74,6,2,76,-1
W475,7,Doctor,75,6,1,37,-1
W256,7,Doctor,76,10,3,17,-1
W487,7,Doctor,77,2,1,316,-1
W461,7,Doctor,78,4,1,21,-1
W272,7,Doctor,79,6,1,83,-1
W243,7,Doctor,80,15,5,139,-1
W151,7,Doctor,81,12,2,20,-1
W439,7,Doctor,82,6,1,293,-1
W464,7,Doctor,83,8,2,224,-1
W473,7,Doctor,84,13,2,50,-1
W437,7,Doctor,85,4,1,168,-1
W214,7,Doctor,86,14,3,11,-1
W105,7,Doctor,87,8,1,222,-1
W301,7,Doctor,88,6,2,6,2
W102,7,Doctor,89,3,1,109,-1
W169,7,Doctor,90,9,2,65,-1
W246,7,Doctor,91,4,2,36,-1
W126,7,Doctor,92,4,1,27,-1
W49,7,Doctor,93,22,5,159,-1
W192,7,Doctor,94,17,5,217,-1
W300,7,Doctor,95,11,3,186,-1
W143,7,Doctor,96,8,1,112,-1
W303,7,Doctor,97,6,3,150,-1
W270,7,Doctor,98,2,1,277,-1
W10,7,Doctor,99,3,1,7,3
W153,7,Doctor,100,19,5,161,-1
W245,7,Doctor,101,9,2,72,-1
W472,7,Doctor,102,13,2,165,-1
W5,7,Doctor,103,7,2,197,-1
W108,7,Doctor,104,15,2,15,2
W418,7,Doctor,105,8,1,133,-1
W69,7,Doctor,106,18,5,84,-1
W86,7,Doctor,107,5,2,253,-1
W265,7,Doctor,108,11,5,33,-1
W308,7,Doctor,109,5,1,139,-1
W226,7,Doctor,110,3,1,171,-1
W345,7,Doctor,111,11,1,56,-1
W375,7,Doctor,112,8,3,153,-1
W355,7,Doctor,113,10,2,78,-1
W47,7,Doctor,114,9,3,42,-1
W337,7,Doctor,115,19,4,90,-1
W158,7,Doctor,116,0,0,182,-1
W43,7,Doctor,117,11,4,144,-1
W179,7,Doctor,118,9,1,253,-1
W225,7,Doctor,119,0,0,140,-1
W313,7,Doctor,120,19,5,52,-1
W11,7,Doctor,121,16,5,62,-1
W412,7,Doctor,122,8,2,130,-1
W421,7,Doctor,123,15,4,199,-1
W25,7,Doctor,124,15,1,106,-1
W363,7,Doctor,125,4,2,177,-1
W97,7,Doctor,126,8,1,39,-1
W42,7,Doctor,127,11,1,25,-1
W404,7,Doctor,128,0,0,110,-1
W493,7,Doctor,129,5,1,68,-1
W490,7,Doctor,130,10,2,193,-1
W152,7,Doctor,131,12,3,56,-1
W386,7,Doctor,132,20,1,181,-1
W40,7,Doctor,133,8,3,22,-1
W415,7,Doctor,134,15,2,416,-1
W409,7,Doctor,135,16,4,229,-1
W4,7,Doctor,136,7,1,164,-1
W291,7,Doctor,137,9,1,196,-1
W211,7,Doctor,138,0,0,83,-1
W28,7,Doctor,139,14,4,131,-1
W286,7,Doctor,140,17,3,4,-1
W36,7,Doctor,141,11,2,145,-1
W434,7,Doctor,142,23,4,32,-1
W371,7,Doctor,143,28,5,32,-1
W202,7,Doctor,144,0,0,141,-1
W99,7,Doctor,145,8,1,153,-1
W350,7,Doctor,146,0,0,355,-1
W370,7,Doctor,147,9,2,80,-1
W37,7,Doctor,148,14,2,101,-1
W368,7,Doctor,149,12,1,185,-1
W497,7,Doctor,150,9,2,237,-1
W382,7,Doctor,151,18,3,112,-1
W74,7,Doctor,152,12,2,66,-1
W136,7,Doctor,153,9,1,254,-1
W134,7,Doctor,154,18,1,195,-1
W414,7,Doctor,155,2,1,136,-1
W278,7,Doctor,156,1,1,193,-1
W106,7,Doctor,157,23,3,177,-1
W326,7,Doctor,158,20,3,213,-1
W50,7,Doctor,159,25,2,89,-1
W210,7,Doctor,160,6,1,249,-1
W229,7,Doctor,161,2,1,157,-1
W257,7,Doctor,162,3,1,83,-1
W208,7,Doctor,163,11,3,147,-1
W285,7,Doctor,164,0,0,215,-1
W273,7,Doctor,165,10,1,130,-1
W55,7,Doctor,166,21,4,100,-1
W118,7,Doctor,167,11,2,135,-1
W252,7,Doctor,168,22,5,217,-1
W223,7,Doctor,169,22,4,22,4
W247,7,Doctor,170,23,2,137,-1
W24,7,Doctor,171,18,3,47,-1
W6,7,Doctor,172,5,1,166,-1
W216,7,Doctor,173,25,3,339,-1
W83,7,Doctor,174,24,5,258,-1
W342,7,Doctor,175,21,3,24,-1
W230,7,Doctor,176,4,1,165,-1
W81,7,Doctor,177,0,0,119,-1
W2,7,Doctor,178,17,2,221,-1
W289,7,Doctor,179,20,3,94,-1
W316,7,Doctor,180,8,1,122,-1
W478,7,Doctor,181,6,2,185,-1
W362,7,Doctor,182,16,5,165,-1
W207,7,Doctor,183,29,3,2,-1
W396,7,Doctor,184,0,0,177,-1
W139,7,Doctor,185,8,2,234,-1
W447,7,Doctor,186,5,1,283,-1
W156,7,Doctor,187,3,1,109,-1
W260,7,Doctor,188,18,2,103,-1
W144,7,Doctor,189,28,1,69,-1
W170,7,Doctor,190,14,1,105,-1
W53,7,Doctor,191,11,1,140,-1
W127,7,Doctor,192,30,1,45,-1
W101,7,Doctor,193,19,3,203,-1
W441,7,Doctor,194,33,4,103,-1
W87,7,Doctor,195,17,1,50,-1
W319,7,Doctor,196,10,2,16,3
W72,7,Doctor,197,10,1,130,-1
W479,7,Doctor,198,11,1,166,-1
W391,7,Doctor,199,19,2,94,-1
W410,7,Doctor,200,13,2,166,-1
W221,7,Doctor,201,40,2,291,-1
W193,7,Doctor,202,14,1,25,-1
W185,7,Doctor,203,27,5,359,-1
W175,7,Doctor,204,5,1,66,-1
W98,7,Doctor,205,20,1,34,4
W96,7,Doctor,206,32,2,49,-1
W140,7,Doctor,207,29,4,34,-1
W125,7,Doctor,208,24,1,24,1
W365,7,Doctor,209,21,1,57,-1
W332,7,Doctor,210,39,5,138,-1
W203,7,Doctor,211,26,5,186,-1
W459,7,Doctor,212,11,1,132,-1
W148,7,Doctor,213,40,5,281,-1
W218,7,Doctor,214,0,0,48,-1
W64,7,Doctor,215,7,1,33,4
W235,7,Doctor,216,35,3,181,-1
W390,7,Doctor,217,0,0,90,-1
W164,7,Doctor,218,30,3,232,-1
W290,7,Doctor,219,23,1,249,-1
W237,7,Doctor,220,21,1,293,-1
W190,7,Doctor,221,8,1,25,-1
W266,7,Doctor,222,28,2,95,-1
W242,7,Doctor,223,2,1,157,-1
W3,7,Doctor,224,21,2,49,-1
W232,7,Doctor,225,10,2,171,-1
W304,7,Doctor,226,35,3,101,-1
W262,7,Doctor,227,18,1,200,-1
W333,7,Doctor,228,41,4,130,-1
W444,7,Doctor,229,17,1,21,2
W292,7,Doctor,230,29,3,220,-1
W129,7,Doctor,231,18,2,99,-1
W336,7,Doctor,232,17,2,231,-1
W261,7,Doctor,233,22,2,159,-1
W135,7,Doctor,234,18,1,65,-1
W480,7,Doctor,235,29,2,75,-1
W182,7,Doctor,236,12,1,168,-1
W349,7,Doctor,237,27,2,165,-1
W405,7,Doctor,238,10,1,384,-1
W219,7,Doctor,239,16,1,185,-1
W343,7,Doctor,240,26,1,115,-1
W173,7,Doctor,241,12,1,166,-1
W90,7,Doctor,242,40,4,96,-1
W392,7,Doctor,243,52,4,226,-1
W328,7,Doctor,244,34,3,93,-1
W330,7,Doctor,245,27,3,170,-1
W113,7,Doctor,246,28,2,119,-1
W430,7,Doctor,247,17,1,91,-1
W119,7,Doctor,248,19,1,111,-1
W213,7,Doctor,249,19,1,25,3
W70,7,Doctor,250,27,1,61,-1
W322,7,Doctor,251,33,2,175,-1
W446,7,Doctor,252,40,2,204,-1
W485,7,Doctor,253,30,1,85,-1
W293,7,Doctor,254,8,2,141,-1
W277,7,Doctor,255,9,1,106,-1
W307,7,Doctor,256,12,2,52,-1
W149,7,Doctor,257,9,1,180,-1
W146,7,Doctor,258,41,4,151,-1
W499,7,Doctor,259,28,1,49,-1
W314,7,Doctor,260,24,3,159,-1
W19,7,Doctor,261,11,1,100,-1
W16,7,Doctor,262,56,3,99,-1
W431,7,Doctor,263,15,1,234,-1
W183,7,Doctor,264,23,2,23,2
W324,7,Doctor,265,39,2,81,-1
W21,7,Doctor,266,42,1,81,-1
W110,7,Doctor,267,37,2,99,-1
W367,7,Doctor,268,21,1,142,-1
W111,7,Doctor,269,22,1,101,-1
W357,7,Doctor,270,22,2,181,-1
W440,7,Doctor,271,10,2,70,-1
W448,7,Doctor,272,3,1,62,-1
W17,7,Doctor,273,11,1,301,-1
W157,7,Doctor,274,27,1,95,-1
W445,7,Doctor,275,0,0,20,-1
W58,7,Doctor,276,67,3,71,-1
W78,7,Doctor,277,12,1,120,-1
W142,7,Doctor,278,23,1,146,-1
W180,7,Doctor,279,63,4,83,-1
W133,7,Doctor,280,25,2,44,-1
W331,7,Doctor,281,26,2,251,-1
W7,7,Doctor,282,9,1,168,-1
W137,7,Doctor,283,50,3,51,-1
W186,7,Doctor,284,12,1,172,-1
W476,7,Doctor,285,40,2,121,-1
W220,7,Doctor,286,29,1,132,-1
W150,7,Doctor,287,51,3,97,-1
W233,7,Doctor,288,41,2,132,-1
W378,7,Doctor,289,44,2,138,-1
W282,7,Doctor,290,37,1,30,-1
W20,7,Doctor,291,27,1,109,-1
W61,7,Doctor,292,24,1,209,-1
W62,7,Doctor,293,35,2,9,-1
W496,7,Doctor,294,18,1,112,-1
W112,7,Doctor,295,11,1,200,-1
W241,7,Doctor,296,18,1,117,-1
W347,7,Doctor,297,24,1,85,-1
W366,7,Doctor,298,26,3,247,-1
W249,7,Doctor,299,39,3,336,-1
W168,7,Doctor,300,19,1,19,1
W255,7,Doctor,301,40,2,33,-1
W23,7,Doctor,302,11,1,62,-1
W197,7,Doctor,303,31,2,255,-1
W356,7,Doctor,304,15,1,192,-1
W454,7,Doctor,305,26,1,101,-1
W155,7,Doctor,306,11,1,254,-1
W452,7,Doctor,307,41,3,171,-1
W402,7,Doctor,308,76,3,16,-1
W407,7,Doctor,309,31,2,184,-1
W35,7,Doctor,310,10,1,69,-1
W234,7,Doctor,311,50,1,83,-1
W103,7,Doctor,312,37,2,94,-1
W361,7,Doctor,313,77,5,332,-1
W433,7,Doctor,314,49,4,95,-1
W89,7,Doctor,315,44,2,44,2
W66,7,Doctor,316,35,1,109,-1
W166,7,Doctor,317,48,2,249,-1
W171,7,Doctor,318,49,2,47,-1
W401,7,Doctor,319,63,3,57,-1
W239,7,Doctor,320,48,4,301,-1
W275,7,Doctor,321,48,1,101,-1
W194,7,Doctor,322,37,1,56,-1
W172,7,Doctor,323,77,5,28,-1
W107,7,Doctor,324,79,4,230,-1
W80,7,Doctor,325,40,1,262,-1
W187,7,Doctor,326,33,1,194,-1
W95,7,Doctor,327,6,1,206,-1
W295,7,Doctor,328,9,1,108,-1
W26,7,Doctor,329,59,2,151,-1
W176,7,Doctor,330,33,1,46,2
W248,7,Doctor,331,40,1,335,-1
W181,7,Doctor,332,62,3,35,-1
W51,7,Doctor,333,23,1,14,-1
W426,7,Doctor,334,0,0,70,-1
W287,7,Doctor,335,47,2,177,-1
W323,7,Doctor,336,0,0,17,-1
W387,7,Doctor,337,65,1,137,-1
W121,7,Doctor,338,68,3,54,-1
W38,7,Doctor,339,61,3,186,-1
W258,7,Doctor,340,67,5,136,-1
W471,7,Doctor,341,44,1,93,4
W141,7,Doctor,342,20,1,6,-1
W115,7,Doctor,343,51,2,198,-1
W274,7,Doctor,344,28,1,127,-1
W123,7,Doctor,345,25,2,110,-1
W344,7,Doctor,346,15,1,193,-1
W15,7,Doctor,347,82,3,78,-1
W250,7,Doctor,348,71,1,253,-1
W311,7,Doctor,349,26,1,388,-1
W67,7,Doctor,350,52,1,95,-1
W442,7,Doctor,351,40,1,29,-1
W240,7,Doctor,352,29,3,29,3
W227,7,Doctor,353,35,1,237,-1
W82,7,Doctor,354,81,4,126,-1
W63,7,Doctor,355,53,2,140,-1
W267,7,Doctor,356,76,4,113,-1
W130,7,Doctor,357,83,4,158,-1
W31,7,Doctor,358,24,1,92,-1
W486,7,Doctor,359,57,2,61,-1
W163,7,Doctor,360,87,3,106,-1
W264,7,Doctor,361,25,1,25,1
W494,7,Doctor,362,56,2,84,4
W359,7,Doctor,363,78,4,123,-1
W465,7,Doctor,364,55,1,55,1
W428,7,Doctor,365,82,3,211,-1
W491,7,Doctor,366,0,0,61,-1
W145,7,Doctor,367,101,3,96,-1
W489,7,Doctor,368,55,1,218,-1
W438,7,Doctor,369,63,1,192,-1
W338,7,Doctor,370,68,1,85,-1
W198,7,Doctor,371,114,5,330,-1
W305,7,Doctor,372,67,2,195,-1
W411,7,Doctor,373,35,2,204,-1
W34,7,Doctor,374,0,0,131,-1
W22,7,Doctor,375,105,5,71,-1
W138,7,Doctor,376,47,1,209,-1
W201,7,Doctor,377,61,2,262,-1
W54,7,Doctor,378,15,1,423,-1
W204,7,Doctor,379,16,1,11,-1
W57,7,Doctor,380,76,2,283,-1
W284,7,Doctor,381,0,0,216,-1
W310,7,Doctor,382,29,1,189,-1
W348,7,Doctor,383,99,2,259,-1
W45,7,Doctor,384,86,3,142,-1
W206,7,Doctor,385,86,1,147,-1
W27,7,Doctor,386,0,0,144,-1
W222,7,Doctor,387,22,1,98,-1
W199,7,Doctor,388,34,1,74,-1
W280,7,Doctor,389,68,1,31,-1
W128,7,Doctor,390,65,3,48,-1
W71,7,Doctor,391,13,1,171,-1
W488,7,Doctor,392,84,3,106,-1
W340,7,Doctor,393,54,2,7,-1
W44,7,Doctor,394,38,1,16,-1
W364,7,Doctor,395,11,1,132,-1
W9,7,Doctor,396,73,1,145,-1
W188,7,Doctor,397,38,1,212,-1
W320,7,Doctor,398,108,4,152,-1
W259,7,Doctor,399,80,2,67,-1
W41,7,Doctor,400,117,4,33,-1
W458,7,Doctor,401,117,4,115,-1
W94,7,Doctor,402,25,1,118,-1
W68,7,Doctor,403,117,4,313,-1
W335,7,Doctor,404,104,3,137,5
W33,7,Doctor,405,109,3,329,-1
W147,7,Doctor,406,0,0,223,-1
W268,7,Doctor,407,157,4,23,-1
W379,7,Doctor,408,90,1,145,-1
W217,7,Doctor,409,129,3,261,-1
W120,7,Doctor,410,109,2,307,-1
W60,7,Doctor,411,0,0,98,-1
W408,7,Doctor,412,74,1,89,3
W215,7,Doctor,413,39,1,79,-1
W296,7,Doctor,414,56,1,251,-1
W84,7,Doctor,415,126,3,130,5
W236,7,Doctor,416,0,0,30,-1
W450,7,Doctor,417,43,1,257,-1
W463,7,Doctor,418,162,5,240,-1
W122,7,Doctor,419,83,2,236,-1
W189,7,Doctor,420,94,1,91,-1
W334,7,Doctor,421,153,3,163,-1
W269,7,Doctor,422,24,1,24,1
W294,7,Doctor,423,138,4,68,-1
W449,7,Doctor,424,122,1,27,-1
W470,7,Doctor,425,136,1,127,-1
W312,7,Doctor,426,105,2,124,-1
W354,7,Doctor,427,128,1,196,-1
W1,7,Doctor,428,164,5,92,-1
W131,7,Doctor,429,51,1,32,-1
W413,7,Doctor,430,54,1,108,-1
W177,7,Doctor,431,126,1,118,-1
W321,7,Doctor,432,137,1,37,-1
W403,7,Doctor,433,142,4,156,-1
W373,7,Doctor,434,155,3,155,3
W191,7,Doctor,435,215,4,52,-1
W453,7,Doctor,436,145,3,13,-1
W400,7,Doctor,437,87,1,233,-1
W196,7,Doctor,438,110,1,130,-1
W351,7,Doctor,439,77,1,303,-1
W384,7,Doctor,440,171,3,106,-1
W231,7,Doctor,441,165,3,32,-1
W460,7,Doctor,442,117,1,62,-1
W483,7,Doctor,443,140,1,182,-1
W56,7,Doctor,444,130,2,188,-1
W92,7,Doctor,445,166,2,68,-1
W114,7,Doctor,446,98,2,168,-1
W327,7,Doctor,447,92,2,38,-1
W18,7,Doctor,448,0,0,418,-1
W212,7,Doctor,449,81,1,222,-1
W263,7,Doctor,450,167,3,253,-1
