id,Run,Type,Common ranking,"SIGS Match, P (D Proposing)","SIGS Match, P Prime (D Proposing)","GS Match, P (D Proposing)","GS Match, P Prime (D Proposing)"
W146,6,Doctor,191,1,1,4,3
W174,6,Doctor,192,1,1,23,-1
W478,6,Doctor,193,2,2,6,-1
W361,6,Doctor,194,1,1,1,1
W370,6,Doctor,195,2,1,31,-1
W33,6,Doctor,196,3,1,10,-1
W201,6,Doctor,197,5,2,20,-1
W127,6,Doctor,198,8,5,5,-1
W254,6,Doctor,199,2,1,8,-1
W315,6,Doctor,200,1,1,14,-1
W226,6,Doctor,201,4,2,33,-1
W239,6,Doctor,202,2,2,4,3
W360,6,Doctor,203,1,1,10,-1
W424,6,Doctor,204,1,1,14,-1
W160,6,Doctor,205,1,1,8,5
W268,6,Doctor,206,2,1,12,-1
W263,6,Doctor,207,2,1,66,-1
W287,6,Doctor,208,4,3,5,-1
W467,6,Doctor,209,3,2,33,-1
W183,6,Doctor,210,1,1,13,-1
W11,6,Doctor,211,2,2,29,-1
W37,6,Doctor,212,3,2,16,-1
W489,6,Doctor,213,3,1,3,1
W423,6,Doctor,214,0,0,25,-1
W484,6,Doctor,215,5,4,37,-1
W87,6,Doctor,216,1,1,10,-1
W90,6,Doctor,217,10,4,41,-1
W255,6,Doctor,218,7,4,18,-1
W121,6,Doctor,219,3,1,21,-1
W472,6,Doctor,220,2,2,44,-1
W99,6,Doctor,221,3,2,33,-1
W340,6,Doctor,222,6,3,18,-1
W169,6,Doctor,223,2,2,27,-1
W330,6,Doctor,224,2,1,2,1
W149,6,Doctor,225,4,2,20,-1
W295,6,Doctor,226,1,1,38,-1
W321,6,Doctor,227,4,3,34,-1
W393,6,Doctor,228,7,4,7,4
W45,6,Doctor,229,1,1,26,-1
W460,6,Doctor,230,3,2,9,4
W357,6,Doctor,231,8,5,8,5
W294,6,Doctor,232,3,1,24,-1
W410,6,Doctor,233,2,2,43,-1
W408,6,Doctor,234,4,2,15,-1
W364,6,Doctor,235,4,4,33,-1
W199,6,Doctor,236,9,4,1,-1
W224,6,Doctor,237,0,0,15,-1
W70,6,Doctor,238,8,3,3,-1
W24,6,Doctor,239,2,1,51,-1
W282,6,Doctor,240,2,1,13,-1
W125,6,Doctor,241,5,3,12,-1
W422,6,Doctor,242,1,1,1,1
W101,6,Doctor,243,3,1,88,-1
W499,6,Doctor,244,0,0,20,-1
W212,6,Doctor,245,1,1,10,-1
W473,6,Doctor,246,3,2,21,-1
W465,6,Doctor,247,5,3,1,-1
W297,6,Doctor,248,1,1,1,1
W221,6,Doctor,249,2,1,16,-1
W480,6,Doctor,250,5,1,20,-1
W79,6,Doctor,251,3,1,6,4
W139,6,Doctor,252,5,1,8,-1
W259,6,Doctor,253,4,1,59,-1
W31,6,Doctor,254,3,2,59,-1
W343,6,Doctor,255,4,4,23,-1
W64,6,Doctor,256,7,1,30,-1
W269,6,Doctor,257,2,2,14,-1
W378,6,Doctor,258,6,2,7,-1
W78,6,Doctor,259,4,1,28,-1
W277,6,Doctor,260,1,1,30,-1
W16,6,Doctor,261,0,0,71,-1
W333,6,Doctor,262,5,4,11,-1
W312,6,Doctor,263,1,1,85,-1
W453,6,Doctor,264,9,2,29,-1
W260,6,Doctor,265,1,1,11,5
W274,6,Doctor,266,8,2,4,-1
W463,6,Doctor,267,3,1,33,-1
W150,6,Doctor,268,6,3,39,-1
W461,6,Doctor,269,4,2,4,2
W180,6,Doctor,270,6,2,48,-1
W208,6,Doctor,271,5,2,42,-1
W417,6,Doctor,272,5,1,29,-1
W483,6,Doctor,273,8,2,18,-1
W72,6,Doctor,274,1,1,18,-1
W20,6,Doctor,275,2,1,2,1
W305,6,Doctor,276,4,4,4,4
W445,6,Doctor,277,10,1,10,1
W244,6,Doctor,278,3,1,9,4
W426,6,Doctor,279,7,3,43,-1
W46,6,Doctor,280,3,1,5,-1
W314,6,Doctor,281,8,3,20,-1
W189,6,Doctor,282,4,2,4,2
W118,6,Doctor,283,6,2,6,2
W309,6,Doctor,284,7,1,14,-1
W400,6,Doctor,285,2,1,2,1
W112,6,Doctor,286,3,1,26,-1
W369,6,Doctor,287,1,1,34,-1
W498,6,Doctor,288,1,1,71,-1
W452,6,Doctor,289,7,3,7,3
W128,6,Doctor,290,3,2,31,-1
W264,6,Doctor,291,1,1,51,-1
W56,6,Doctor,292,14,3,22,-1
W192,6,Doctor,293,1,1,1,1
W284,6,Doctor,294,5,1,25,-1
W19,6,Doctor,295,7,2,24,-1
W123,6,Doctor,296,9,1,90,-1
W81,6,Doctor,297,3,2,22,-1
W440,6,Doctor,298,7,2,102,-1
W355,6,Doctor,299,9,2,109,-1
W238,6,Doctor,300,2,1,12,4
W130,6,Doctor,301,6,2,69,-1
W304,6,Doctor,302,6,2,35,-1
W43,6,Doctor,303,13,4,17,-1
W496,6,Doctor,304,2,1,19,-1
W382,6,Doctor,305,4,2,51,-1
W293,6,Doctor,306,2,2,39,-1
W102,6,Doctor,307,0,0,19,-1
W388,6,Doctor,308,5,2,32,-1
W22,6,Doctor,309,2,1,9,3
W231,6,Doctor,310,9,3,96,-1
W285,6,Doctor,311,4,1,11,3
W290,6,Doctor,312,1,1,37,-1
W435,6,Doctor,313,8,4,40,-1
W95,6,Doctor,314,16,4,49,-1
W448,6,Doctor,315,4,1,27,-1
W384,6,Doctor,316,7,4,20,-1
W450,6,Doctor,317,8,3,33,-1
W474,6,Doctor,318,12,2,35,-1
W86,6,Doctor,319,6,4,55,-1
W278,6,Doctor,320,17,3,61,-1
W32,6,Doctor,321,1,1,32,-1
W105,6,Doctor,322,6,1,17,-1
W6,6,Doctor,323,5,1,33,-1
W374,6,Doctor,324,5,2,103,-1
W481,6,Doctor,325,4,1,6,-1
W491,6,Doctor,326,10,3,54,-1
W488,6,Doctor,327,10,3,69,-1
W434,6,Doctor,328,5,2,115,-1
W311,6,Doctor,329,12,4,73,-1
W129,6,Doctor,330,9,1,39,-1
W157,6,Doctor,331,5,2,32,-1
W17,6,Doctor,332,13,3,19,-1
W54,6,Doctor,333,15,3,30,-1
W188,6,Doctor,334,9,3,85,-1
W186,6,Doctor,335,5,1,81,-1
W228,6,Doctor,336,6,2,14,3
W194,6,Doctor,337,3,1,8,3
W178,6,Doctor,338,2,1,49,-1
W50,6,Doctor,339,4,3,4,3
W229,6,Doctor,340,11,3,42,-1
W104,6,Doctor,341,4,2,32,-1
W320,6,Doctor,342,18,3,88,-1
W176,6,Doctor,343,8,3,33,-1
W436,6,Doctor,344,1,1,57,-1
W88,6,Doctor,345,6,1,28,-1
W272,6,Doctor,346,2,1,38,-1
W168,6,Doctor,347,2,1,2,1
W152,6,Doctor,348,15,3,82,-1
W271,6,Doctor,349,2,1,49,-1
W122,6,Doctor,350,14,4,35,-1
W326,6,Doctor,351,7,4,15,-1
W288,6,Doctor,352,4,2,51,-1
W399,6,Doctor,353,0,0,21,-1
W83,6,Doctor,354,21,2,129,-1
W342,6,Doctor,355,4,2,31,-1
W135,6,Doctor,356,0,0,36,-1
W497,6,Doctor,357,0,0,36,-1
W154,6,Doctor,358,5,1,5,1
W206,6,Doctor,359,8,2,28,-1
W240,6,Doctor,360,9,4,9,4
W106,6,Doctor,361,13,4,103,-1
W184,6,Doctor,362,3,1,43,-1
W441,6,Doctor,363,19,3,36,-1
W407,6,Doctor,364,5,1,5,1
W175,6,Doctor,365,5,1,5,1
W365,6,Doctor,366,6,1,13,4
W280,6,Doctor,367,12,2,31,-1
W283,6,Doctor,368,1,1,33,-1
W60,6,Doctor,369,0,0,13,-1
W58,6,Doctor,370,14,1,7,-1
W442,6,Doctor,371,10,3,10,3
W132,6,Doctor,372,3,1,35,-1
W234,6,Doctor,373,14,2,39,-1
W380,6,Doctor,374,3,2,14,5
W55,6,Doctor,375,2,1,21,-1
W191,6,Doctor,376,2,1,61,-1
W211,6,Doctor,377,8,1,10,2
W250,6,Doctor,378,0,0,58,-1
W430,6,Doctor,379,6,1,28,5
W96,6,Doctor,380,0,0,34,-1
W462,6,Doctor,381,3,1,71,-1
W242,6,Doctor,382,18,5,11,-1
W455,6,Doctor,383,20,4,33,-1
W456,6,Doctor,384,9,1,7,-1
W162,6,Doctor,385,10,1,23,-1
W386,6,Doctor,386,18,2,18,2
W302,6,Doctor,387,23,5,18,-1
W375,6,Doctor,388,19,5,24,-1
W457,6,Doctor,389,2,1,60,-1
W76,6,Doctor,390,5,1,48,-1
W366,6,Doctor,391,12,2,61,-1
W257,6,Doctor,392,19,4,70,-1
W249,6,Doctor,393,19,4,56,-1
W120,6,Doctor,394,17,3,19,-1
W470,6,Doctor,395,15,2,4,-1
W237,6,Doctor,396,6,1,32,-1
W38,6,Doctor,397,29,3,48,-1
W144,6,Doctor,398,6,1,20,-1
W41,6,Doctor,399,25,3,81,-1
W261,6,Doctor,400,16,2,47,-1
W373,6,Doctor,401,9,1,2,-1
W97,6,Doctor,402,11,2,30,-1
W319,6,Doctor,403,24,4,124,-1
W202,6,Doctor,404,16,3,71,-1
W69,6,Doctor,405,18,2,69,-1
W403,6,Doctor,406,36,4,40,-1
W454,6,Doctor,407,41,3,16,-1
W405,6,Doctor,408,8,1,22,4
W103,6,Doctor,409,3,1,101,-1
W196,6,Doctor,410,0,0,13,-1
W100,6,Doctor,411,27,2,12,-1
W350,6,Doctor,412,1,1,1,1
W372,6,Doctor,413,39,4,54,-1
W300,6,Doctor,414,57,5,198,-1
W210,6,Doctor,415,10,1,38,2
W286,6,Doctor,416,18,3,53,-1
W28,6,Doctor,417,0,0,52,-1
W431,6,Doctor,418,20,1,20,1
W213,6,Doctor,419,23,3,12,2
W18,6,Doctor,420,17,2,17,2
W459,6,Doctor,421,24,1,110,-1
W296,6,Doctor,422,36,4,36,4
W30,6,Doctor,423,21,1,5,-1
W308,6,Doctor,424,21,2,27,3
W73,6,Doctor,425,7,1,114,-1
W84,6,Doctor,426,18,1,18,1
W493,6,Doctor,427,13,1,13,1
W145,6,Doctor,428,7,1,24,-1
W66,6,Doctor,429,22,4,19,-1
W466,6,Doctor,430,17,2,74,-1
W222,6,Doctor,431,37,4,30,-1
W163,6,Doctor,432,6,1,28,-1
W494,6,Doctor,433,1,1,1,1
W159,6,Doctor,434,27,3,58,-1
W404,6,Doctor,435,21,2,29,-1
W443,6,Doctor,436,36,1,5,-1
W329,6,Doctor,437,94,5,52,-1
W10,6,Doctor,438,0,0,50,-1
W265,6,Doctor,439,38,4,38,4
W91,6,Doctor,440,47,4,49,-1
W276,6,Doctor,441,5,1,184,-1
W209,6,Doctor,442,12,1,82,-1
W389,6,Doctor,443,32,1,32,1
W306,6,Doctor,444,36,2,25,-1
W262,6,Doctor,445,36,2,30,-1
W57,6,Doctor,446,32,3,51,-1
W316,6,Doctor,447,1,1,1,1
W292,6,Doctor,448,12,1,9,-1
W204,6,Doctor,449,32,3,122,-1
W451,6,Doctor,450,47,3,37,2
W182,6,Doctor,451,7,1,3,-1
W177,6,Doctor,452,24,2,42,-1
W110,6,Doctor,453,3,1,46,-1
W48,6,Doctor,454,46,3,136,-1
W227,6,Doctor,455,5,1,80,-1
W195,6,Doctor,456,0,0,32,-1
W26,6,Doctor,457,32,2,12,-1
W170,6,Doctor,458,3,2,3,2
W85,6,Doctor,459,10,1,10,1
W332,6,Doctor,460,102,4,22,-1
W236,6,Doctor,461,22,2,11,-1
W197,6,Doctor,462,27,1,81,-1
W124,6,Doctor,463,34,2,116,-1
W166,6,Doctor,464,14,1,78,-1
W142,6,Doctor,465,122,4,81,-1
W391,6,Doctor,466,17,3,20,-1
W36,6,Doctor,467,96,4,29,-1
W322,6,Doctor,468,29,3,43,-1
W475,6,Doctor,469,7,2,102,-1
W438,6,Doctor,470,35,2,77,5
W203,6,Doctor,471,29,2,3,-1
W281,6,Doctor,472,28,3,87,-1
W363,6,Doctor,473,25,1,29,4
W98,6,Doctor,474,18,1,43,-1
W77,6,Doctor,475,30,2,33,-1
W398,6,Doctor,476,0,0,112,-1
W323,6,Doctor,477,6,1,31,2
W165,6,Doctor,478,29,2,49,-1
W232,6,Doctor,479,90,4,53,-1
W116,6,Doctor,480,0,0,105,-1
W279,6,Doctor,481,138,5,5,-1
W433,6,Doctor,482,0,0,173,-1
W339,6,Doctor,483,49,2,174,-1
W348,6,Doctor,484,43,1,54,-1
W327,6,Doctor,485,79,3,54,-1
W346,6,Doctor,486,0,0,15,-1
W126,6,Doctor,487,60,1,90,-1
W113,6,Doctor,488,166,5,25,-1
W119,6,Doctor,489,147,3,102,-1
W291,6,Doctor,490,89,3,35,-1
W267,6,Doctor,491,114,1,114,1
W387,6,Doctor,492,108,1,90,-1
W401,6,Doctor,493,204,2,173,-1
W167,6,Doctor,494,237,2,188,-1
W325,6,Doctor,495,137,2,35,-1
W52,6,Doctor,496,133,1,144,-1
W185,6,Doctor,497,273,2,83,-1
W356,6,Doctor,498,433,3,306,-1
W3,6,Doctor,499,294,1,183,-1
W9,6,Doctor,500,0,0,88,-1
H156,6,Hospital,1,24,1,78,-1
H51,6,Hospital,2,89,2,114,-1
H320,6,Hospital,3,58,1,302,-1
H330,6,Hospital,4,49,1,255,-1
H471,6,Hospital,5,106,1,411,-1
H41,6,Hospital,6,33,2,325,-1
H447,6,Hospital,7,15,5,322,-1
H329,6,Hospital,8,48,2,136,1
H40,6,Hospital,9,56,2,271,-1
H416,6,Hospital,10,40,1,189,-1
H340,6,Hospital,11,19,4,394,-1
H57,6,Hospital,12,152,1,238,-1
H308,6,Hospital,13,47,1,47,1
H90,6,Hospital,14,200,3,40,-1
H47,6,Hospital,15,10,1,10,1
H3,6,Hospital,16,32,3,22,-1
H150,6,Hospital,17,12,1,97,-1
H286,6,Hospital,18,206,3,84,1
H7,6,Hospital,19,7,1,7,1
H243,6,Hospital,20,123,1,167,-1
H82,6,Hospital,21,67,2,124,-1
H281,6,Hospital,22,107,1,27,-1
H114,6,Hospital,23,224,1,224,1
H446,6,Hospital,24,93,1,313,-1
H288,6,Hospital,25,184,1,380,-1
H77,6,Hospital,26,60,1,465,-1
H290,6,Hospital,27,104,1,71,-1
H315,6,Hospital,28,176,3,192,-1
H64,6,Hospital,29,36,1,294,-1
H43,6,Hospital,30,220,2,486,-1
H166,6,Hospital,31,99,3,499,-1
H426,6,Hospital,32,156,1,156,1
H344,6,Hospital,33,210,4,442,-1
H232,6,Hospital,34,108,1,236,-1
H326,6,Hospital,35,127,2,431,-1
H339,6,Hospital,36,29,2,223,-1
H445,6,Hospital,37,50,3,103,-1
H438,6,Hospital,38,64,5,211,-1
H441,6,Hospital,39,75,1,221,-1
H196,6,Hospital,40,45,1,232,-1
H39,6,Hospital,41,77,3,151,-1
H271,6,Hospital,42,88,4,413,-1
H381,6,Hospital,43,42,2,24,1
H337,6,Hospital,44,171,2,355,-1
H197,6,Hospital,45,72,4,14,-1
H391,6,Hospital,46,87,1,346,-1
H162,6,Hospital,47,211,4,240,-1
H153,6,Hospital,48,13,1,49,-1
H296,6,Hospital,49,115,3,186,-1
H105,6,Hospital,50,241,4,147,-1
H170,6,Hospital,51,133,1,292,-1
H317,6,Hospital,52,52,3,204,-1
H42,6,Hospital,53,69,3,316,-1
H217,6,Hospital,54,155,4,105,-1
H132,6,Hospital,55,66,2,369,-1
H397,6,Hospital,56,291,1,284,-1
H466,6,Hospital,57,30,4,165,-1
H228,6,Hospital,58,0,0,82,-1
H179,6,Hospital,59,0,0,407,-1
H278,6,Hospital,60,145,3,162,1
H298,6,Hospital,61,146,1,385,-1
H118,6,Hospital,62,195,4,435,-1
H74,6,Hospital,63,9,1,9,1
H141,6,Hospital,64,0,0,28,1
H301,6,Hospital,65,16,2,187,1
H268,6,Hospital,66,0,0,13,1
H396,6,Hospital,67,157,2,171,-1
H63,6,Hospital,68,129,2,253,-1
H235,6,Hospital,69,3,3,68,1
H406,6,Hospital,70,85,1,449,-1
H475,6,Hospital,71,0,0,375,-1
H324,6,Hospital,72,138,3,478,-1
H332,6,Hospital,73,101,1,393,-1
H155,6,Hospital,74,73,1,349,-1
H247,6,Hospital,75,46,1,46,1
H495,6,Hospital,76,158,1,425,-1
H230,6,Hospital,77,63,1,63,1
H208,6,Hospital,78,26,1,26,1
H289,6,Hospital,79,232,1,100,-1
H251,6,Hospital,80,257,4,225,-1
H430,6,Hospital,81,41,3,382,-1
H185,6,Hospital,82,130,3,359,-1
H76,6,Hospital,83,100,2,340,-1
H481,6,Hospital,84,192,2,67,1
H117,6,Hospital,85,84,3,472,-1
H287,6,Hospital,86,139,5,446,-1
H128,6,Hospital,87,51,1,314,-1
H456,6,Hospital,88,134,1,166,-1
H364,6,Hospital,89,160,1,29,-1
H252,6,Hospital,90,262,1,139,-1
H97,6,Hospital,91,194,1,194,1
H496,6,Hospital,92,43,1,43,1
H285,6,Hospital,93,27,1,2,-1
H130,6,Hospital,94,161,1,161,1
H75,6,Hospital,95,186,1,457,-1
H193,6,Hospital,96,147,1,169,-1
H113,6,Hospital,97,234,1,258,-1
H258,6,Hospital,98,110,2,245,-1
H355,6,Hospital,99,17,1,437,-1
H306,6,Hospital,100,34,1,34,1
H270,6,Hospital,101,185,3,247,-1
H265,6,Hospital,102,57,2,399,-1
H276,6,Hospital,103,327,1,274,-1
H121,6,Hospital,104,223,2,61,1
H20,6,Hospital,105,132,2,273,-1
H231,6,Hospital,106,202,1,448,-1
H145,6,Hospital,107,141,3,52,1
H473,6,Hospital,108,38,1,444,-1
H312,6,Hospital,109,116,1,460,-1
H10,6,Hospital,110,226,1,56,-1
H346,6,Hospital,111,2,2,252,-1
H371,6,Hospital,112,238,1,489,-1
H485,6,Hospital,113,189,1,140,-1
H467,6,Hospital,114,339,1,339,1
H186,6,Hospital,115,197,3,378,-1
H390,6,Hospital,116,111,1,227,-1
H373,6,Hospital,117,240,1,280,-1
H211,6,Hospital,118,143,1,143,1
H297,6,Hospital,119,205,2,345,-1
H327,6,Hospital,120,79,2,466,-1
H62,6,Hospital,121,274,1,396,-1
H44,6,Hospital,122,0,0,341,-1
H173,6,Hospital,123,78,1,467,-1
H304,6,Hospital,124,302,1,335,-1
H500,6,Hospital,125,225,3,181,-1
H377,6,Hospital,126,162,2,321,-1
H261,6,Hospital,127,6,1,6,1
H50,6,Hospital,128,204,1,451,-1
H233,6,Hospital,129,199,5,291,-1
H58,6,Hospital,130,243,1,281,-1
H282,6,Hospital,131,91,1,91,1
H408,6,Hospital,132,287,5,176,-1
H392,6,Hospital,133,272,3,196,-1
H31,6,Hospital,134,344,4,32,-1
H331,6,Hospital,135,23,2,15,1
H343,6,Hospital,136,331,1,86,-1
H89,6,Hospital,137,268,1,157,-1
H131,6,Hospital,138,144,3,230,1
H234,6,Hospital,139,330,3,50,-1
H454,6,Hospital,140,233,5,202,1
H323,6,Hospital,141,128,1,104,-1
H333,6,Hospital,142,96,3,38,-1
H226,6,Hospital,143,92,4,445,-1
H434,6,Hospital,144,286,2,66,-1
H199,6,Hospital,145,203,2,344,-1
H122,6,Hospital,146,280,1,487,-1
H361,6,Hospital,147,5,1,370,-1
H4,6,Hospital,148,309,1,312,-1
H115,6,Hospital,149,44,1,406,-1
H375,6,Hospital,150,173,1,173,1
H256,6,Hospital,151,1,1,55,-1
H349,6,Hospital,152,180,1,387,-1
H38,6,Hospital,153,164,1,303,-1
H291,6,Hospital,154,239,3,51,-1
H394,6,Hospital,155,181,1,152,-1
H300,6,Hospital,156,20,1,20,1
H65,6,Hospital,157,248,1,248,1
H137,6,Hospital,158,102,4,205,1
H86,6,Hospital,159,292,3,463,-1
H431,6,Hospital,160,169,1,363,-1
H139,6,Hospital,161,231,1,231,1
H202,6,Hospital,162,218,1,384,-1
H310,6,Hospital,163,0,0,357,-1
H425,6,Hospital,164,219,2,113,-1
H188,6,Hospital,165,95,1,95,1
H421,6,Hospital,166,172,4,36,-1
H60,6,Hospital,167,120,1,170,-1
H204,6,Hospital,168,68,1,128,-1
H98,6,Hospital,169,178,1,178,1
H499,6,Hospital,170,35,2,110,-1
H100,6,Hospital,171,229,2,108,-1
H489,6,Hospital,172,216,2,121,-1
H26,6,Hospital,173,135,5,409,-1
H488,6,Hospital,174,348,3,307,-1
H2,6,Hospital,175,11,1,237,-1
H303,6,Hospital,176,175,1,199,-1
H140,6,Hospital,177,193,4,198,-1
H95,6,Hospital,178,341,1,324,-1
H68,6,Hospital,179,407,3,30,-1
H246,6,Hospital,180,259,3,11,1
H181,6,Hospital,181,105,3,149,-1
H144,6,Hospital,182,97,1,118,-1
H401,6,Hospital,183,124,4,436,-1
H404,6,Hospital,184,112,1,261,-1
H88,6,Hospital,185,320,1,222,-1
H18,6,Hospital,186,217,1,64,-1
H94,6,Hospital,187,319,1,184,-1
H164,6,Hospital,188,208,5,218,-1
H189,6,Hospital,189,271,4,388,-1
H21,6,Hospital,190,39,2,197,-1
H284,6,Hospital,191,163,2,484,-1
H146,6,Hospital,192,350,5,131,-1
H458,6,Hospital,193,255,1,475,-1
H305,6,Hospital,194,376,3,317,-1
H444,6,Hospital,195,166,2,278,1
H387,6,Hospital,196,322,5,5,-1
H463,6,Hospital,197,191,3,257,-1
H440,6,Hospital,198,55,2,164,-1
H237,6,Hospital,199,368,3,310,-1
H219,6,Hospital,200,298,1,134,-1
H169,6,Hospital,201,317,3,434,-1
H316,6,Hospital,202,222,2,158,-1
H223,6,Hospital,203,401,3,295,-1
H124,6,Hospital,204,215,2,148,-1
H161,6,Hospital,205,117,2,88,-1
H93,6,Hospital,206,267,5,98,-1
H476,6,Hospital,207,250,2,410,-1
H200,6,Hospital,208,245,1,137,-1
H109,6,Hospital,209,4,1,326,-1
H24,6,Hospital,210,0,0,195,-1
H266,6,Hospital,211,86,1,53,-1
H111,6,Hospital,212,81,2,251,1
H487,6,Hospital,213,373,3,381,-1
H85,6,Hospital,214,416,1,264,-1
H412,6,Hospital,215,306,2,73,-1
H133,6,Hospital,216,0,0,83,-1
H35,6,Hospital,217,149,2,336,1
H119,6,Hospital,218,209,1,272,-1
H429,6,Hospital,219,183,1,416,-1
H138,6,Hospital,220,313,1,214,-1
H403,6,Hospital,221,21,1,21,1
H357,6,Hospital,222,114,1,208,-1
H92,6,Hospital,223,281,2,206,-1
H299,6,Hospital,224,349,4,290,-1
H227,6,Hospital,225,236,1,130,-1
H25,6,Hospital,226,28,4,498,-1
H432,6,Hospital,227,246,4,428,-1
H422,6,Hospital,228,103,2,123,1
H33,6,Hospital,229,0,0,215,-1
H83,6,Hospital,230,324,1,109,-1
H294,6,Hospital,231,90,2,65,-1
H9,6,Hospital,232,256,2,456,-1
H187,6,Hospital,233,0,0,126,-1
H79,6,Hospital,234,121,1,367,-1
H334,6,Hospital,235,308,3,402,-1
H34,6,Hospital,236,188,1,188,1
H474,6,Hospital,237,263,3,219,-1
H347,6,Hospital,238,252,2,256,-1
H450,6,Hospital,239,304,1,203,-1
H120,6,Hospital,240,18,1,239,-1
H177,6,Hospital,241,0,0,154,1
H66,6,Hospital,242,150,3,348,-1
H367,6,Hospital,243,290,1,216,-1
H220,6,Hospital,244,151,3,300,1
H15,6,Hospital,245,445,2,481,-1
H345,6,Hospital,246,300,1,421,-1
H152,6,Hospital,247,53,1,362,-1
H259,6,Hospital,248,365,1,365,1
H225,6,Hospital,249,137,1,60,-1
H307,6,Hospital,250,94,2,432,-1
H46,6,Hospital,251,297,4,17,-1
H244,6,Hospital,252,254,1,405,-1
H36,6,Hospital,253,242,1,242,1
H49,6,Hospital,254,0,0,372,-1
H325,6,Hospital,255,364,1,364,1
H143,6,Hospital,256,332,2,305,-1
H451,6,Hospital,257,251,1,155,-1
H142,6,Hospital,258,323,2,244,-1
H116,6,Hospital,259,201,5,44,1
H207,6,Hospital,260,329,1,267,-1
H70,6,Hospital,261,301,2,500,-1
H365,6,Hospital,262,387,3,120,-1
H151,6,Hospital,263,265,3,423,-1
H107,6,Hospital,264,412,2,412,2
H242,6,Hospital,265,174,5,235,-1
H414,6,Hospital,266,381,1,217,-1
H6,6,Hospital,267,168,2,220,-1
H393,6,Hospital,268,122,1,391,-1
H45,6,Hospital,269,318,2,287,-1
H477,6,Hospital,270,310,3,23,1
H484,6,Hospital,271,258,1,119,-1
H405,6,Hospital,272,31,1,266,-1
H491,6,Hospital,273,277,1,277,1
H348,6,Hospital,274,361,3,494,-1
H398,6,Hospital,275,372,2,356,-1
H402,6,Hospital,276,25,1,163,-1
H182,6,Hospital,277,325,5,288,-1
H328,6,Hospital,278,328,2,74,-1
H99,6,Hospital,279,355,1,351,-1
H158,6,Hospital,280,337,1,69,-1
H267,6,Hospital,281,424,3,455,-1
H250,6,Hospital,282,80,4,329,-1
H229,6,Hospital,283,285,1,285,1
H388,6,Hospital,284,61,3,454,-1
H1,6,Hospital,285,321,1,400,-1
H389,6,Hospital,286,413,1,320,-1
H273,6,Hospital,287,463,1,87,-1
H428,6,Hospital,288,377,3,464,-1
H435,6,Hospital,289,0,0,323,-1
H192,6,Hospital,290,54,1,54,1
H459,6,Hospital,291,423,3,42,-1
H319,6,Hospital,292,347,1,347,1
H376,6,Hospital,293,333,2,19,-1
H465,6,Hospital,294,335,1,138,-1
H354,6,Hospital,295,312,1,18,-1
H442,6,Hospital,296,22,1,368,-1
H437,6,Hospital,297,228,1,228,1
H424,6,Hospital,298,278,3,492,-1
H160,6,Hospital,299,131,2,259,-1
H358,6,Hospital,300,391,3,496,-1
H449,6,Hospital,301,343,5,4,1
H174,6,Hospital,302,0,0,33,-1
H17,6,Hospital,303,159,1,342,-1
H479,6,Hospital,304,0,0,408,1
H279,6,Hospital,305,0,0,81,-1
H409,6,Hospital,306,196,1,159,-1
H218,6,Hospital,307,170,1,260,-1
H274,6,Hospital,308,0,0,334,-1
H335,6,Hospital,309,8,1,8,1
H302,6,Hospital,310,419,3,461,-1
H81,6,Hospital,311,264,1,383,-1
H148,6,Hospital,312,370,1,440,-1
H486,6,Hospital,313,398,2,452,-1
H163,6,Hospital,314,227,2,183,-1
H249,6,Hospital,315,441,4,474,-1
H123,6,Hospital,316,270,1,45,-1
H96,6,Hospital,317,374,2,343,-1
H455,6,Hospital,318,363,2,404,-1
H272,6,Hospital,319,213,1,213,1
H59,6,Hospital,320,354,2,80,-1
H37,6,Hospital,321,359,1,263,-1
H413,6,Hospital,322,392,2,122,-1
H469,6,Hospital,323,136,1,89,-1
H56,6,Hospital,324,198,1,480,-1
H433,6,Hospital,325,345,2,485,-1
H84,6,Hospital,326,62,1,62,1
H295,6,Hospital,327,154,3,379,1
H104,6,Hospital,328,351,1,201,-1
H407,6,Hospital,329,305,2,332,-1
H436,6,Hospital,330,414,1,39,-1
H293,6,Hospital,331,275,1,275,1
H135,6,Hospital,332,390,3,241,-1
H472,6,Hospital,333,411,2,172,-1
H129,6,Hospital,334,142,2,373,-1
H262,6,Hospital,335,247,2,311,1
H480,6,Hospital,336,385,2,141,-1
H448,6,Hospital,337,404,2,453,-1
H190,6,Hospital,338,109,1,127,-1
H368,6,Hospital,339,429,5,250,-1
H29,6,Hospital,340,393,4,462,-1
H159,6,Hospital,341,76,2,182,1
H69,6,Hospital,342,447,1,447,1
H147,6,Hospital,343,408,3,92,1
H353,6,Hospital,344,436,3,3,-1
H108,6,Hospital,345,235,4,70,1
H493,6,Hospital,346,430,1,270,-1
H352,6,Hospital,347,336,1,180,-1
H356,6,Hospital,348,249,1,297,-1
H322,6,Hospital,349,334,3,179,-1
H370,6,Hospital,350,315,3,200,-1
H28,6,Hospital,351,119,1,177,-1
H362,6,Hospital,352,314,1,395,-1
H175,6,Hospital,353,461,2,301,-1
H263,6,Hospital,354,389,2,85,-1
H80,6,Hospital,355,358,1,358,1
H386,6,Hospital,356,375,2,401,-1
H360,6,Hospital,357,367,1,117,-1
H191,6,Hospital,358,409,2,209,-1
H14,6,Hospital,359,326,3,265,1
