id,Run,Type,Common ranking,"SIGS Match, P (D Proposing)","SIGS Match, P Prime (D Proposing)","GS Match, P (D Proposing)","GS Match, P Prime (D Proposing)"
H262,2,Hospital,69,74,2,25,-1
H419,2,Hospital,70,73,2,123,-1
H288,2,Hospital,71,64,3,76,-1
H463,2,Hospital,72,67,2,62,-1
H169,2,Hospital,73,75,2,50,-1
H289,2,Hospital,74,63,1,34,-1
H108,2,Hospital,75,76,5,54,-1
H266,2,Hospital,76,77,2,68,-1
H234,2,Hospital,77,79,3,77,1
H458,2,Hospital,78,82,1,200,-1
H65,2,Hospital,79,83,4,97,-1
H128,2,Hospital,80,80,1,47,-1
H152,2,Hospital,81,85,5,122,-1
H375,2,Hospital,82,88,2,72,-1
H119,2,Hospital,83,81,2,55,-1
H132,2,Hospital,84,87,1,78,-1
H203,2,Hospital,85,86,1,107,-1
H387,2,Hospital,86,94,1,109,-1
H197,2,Hospital,87,93,1,71,-1
H202,2,Hospital,88,103,3,83,-1
H68,2,Hospital,89,100,2,247,-1
H16,2,Hospital,90,98,3,95,-1
H142,2,Hospital,91,0,0,57,-1
H447,2,Hospital,92,90,1,110,-1
H482,2,Hospital,93,91,1,58,-1
H80,2,Hospital,94,92,1,36,-1
H310,2,Hospital,95,99,2,259,-1
H35,2,Hospital,96,108,2,31,-1
H404,2,Hospital,97,97,5,65,-1
H327,2,Hospital,98,95,4,127,-1
H111,2,Hospital,99,96,5,266,-1
H274,2,Hospital,100,109,1,52,-1
H237,2,Hospital,101,101,1,192,-1
H460,2,Hospital,102,102,1,191,-1
H86,2,Hospital,103,84,2,91,1
H368,2,Hospital,104,89,1,69,-1
H350,2,Hospital,105,106,4,104,1
H133,2,Hospital,106,110,1,139,-1
H279,2,Hospital,107,104,3,79,-1
H59,2,Hospital,108,116,3,317,-1
H47,2,Hospital,109,114,5,99,-1
H205,2,Hospital,110,0,0,66,-1
H442,2,Hospital,111,113,1,56,-1
H122,2,Hospital,112,105,1,320,-1
H131,2,Hospital,113,115,1,146,-1
H60,2,Hospital,114,112,4,113,-1
H20,2,Hospital,115,111,2,42,-1
H461,2,Hospital,116,0,0,74,-1
H67,2,Hospital,117,124,2,158,-1
H283,2,Hospital,118,117,2,168,-1
H497,2,Hospital,119,122,1,159,-1
H38,2,Hospital,120,126,2,140,-1
H229,2,Hospital,121,128,3,60,-1
H26,2,Hospital,122,121,1,93,-1
H27,2,Hospital,123,125,1,262,-1
H75,2,Hospital,124,120,2,143,-1
H225,2,Hospital,125,127,1,170,-1
H432,2,Hospital,126,123,1,161,-1
H295,2,Hospital,127,133,2,85,-1
H115,2,Hospital,128,118,2,111,-1
H53,2,Hospital,129,137,1,124,-1
H362,2,Hospital,130,130,1,142,-1
H296,2,Hospital,131,131,1,216,-1
H410,2,Hospital,132,129,2,162,-1
H456,2,Hospital,133,139,1,129,-1
H381,2,Hospital,134,132,1,148,-1
H154,2,Hospital,135,135,2,116,1
H341,2,Hospital,136,136,1,108,-1
H51,2,Hospital,137,144,3,89,-1
H464,2,Hospital,138,140,3,49,-1
H236,2,Hospital,139,146,2,201,-1
H371,2,Hospital,140,141,2,154,-1
H353,2,Hospital,141,138,1,334,-1
H112,2,Hospital,142,143,1,239,-1
H100,2,Hospital,143,142,1,367,-1
H436,2,Hospital,144,150,3,92,-1
H36,2,Hospital,145,148,2,169,-1
H102,2,Hospital,146,152,3,274,-1
H37,2,Hospital,147,0,0,82,-1
H81,2,Hospital,148,134,1,228,-1
H251,2,Hospital,149,153,4,150,1
H74,2,Hospital,150,155,2,130,-1
H441,2,Hospital,151,147,1,100,-1
H455,2,Hospital,152,151,1,134,-1
H185,2,Hospital,153,154,3,87,-1
H187,2,Hospital,154,0,0,163,1
H416,2,Hospital,155,149,1,105,-1
H135,2,Hospital,156,160,2,198,-1
H172,2,Hospital,157,174,1,132,-1
H46,2,Hospital,158,156,5,101,-1
H192,2,Hospital,159,159,2,238,-1
H149,2,Hospital,160,157,1,395,-1
H42,2,Hospital,161,173,2,125,-1
H418,2,Hospital,162,158,2,211,-1
H247,2,Hospital,163,171,5,120,-1
H188,2,Hospital,164,166,2,86,-1
H400,2,Hospital,165,170,2,133,-1
H206,2,Hospital,166,163,1,177,-1
H457,2,Hospital,167,164,1,184,-1
H347,2,Hospital,168,165,1,212,-1
H39,2,Hospital,169,168,2,309,-1
H44,2,Hospital,170,172,1,80,-1
H198,2,Hospital,171,169,4,231,-1
H224,2,Hospital,172,176,2,131,-1
H346,2,Hospital,173,167,1,427,-1
H96,2,Hospital,174,175,1,185,-1
H201,2,Hospital,175,0,0,222,-1
H173,2,Hospital,176,161,3,157,-1
H298,2,Hospital,177,177,1,308,-1
H213,2,Hospital,178,180,3,206,-1
H374,2,Hospital,179,178,2,149,-1
H99,2,Hospital,180,182,2,167,-1
H148,2,Hospital,181,192,3,276,-1
H468,2,Hospital,182,186,1,190,-1
H49,2,Hospital,183,184,2,147,-1
H31,2,Hospital,184,183,1,171,-1
H176,2,Hospital,185,190,2,180,-1
H101,2,Hospital,186,189,4,378,-1
H481,2,Hospital,187,199,1,141,-1
H104,2,Hospital,188,181,1,264,-1
H64,2,Hospital,189,198,5,173,-1
H232,2,Hospital,190,197,1,114,-1
H494,2,Hospital,191,194,1,236,-1
H465,2,Hospital,192,193,2,336,-1
H437,2,Hospital,193,179,1,119,-1
H469,2,Hospital,194,196,3,399,-1
H145,2,Hospital,195,195,4,165,-1
H66,2,Hospital,196,200,1,280,-1
H398,2,Hospital,197,202,5,151,-1
H449,2,Hospital,198,188,2,221,-1
H6,2,Hospital,199,0,0,189,-1
H372,2,Hospital,200,191,1,98,-1
H292,2,Hospital,201,0,0,94,-1
H269,2,Hospital,202,201,2,128,-1
H189,2,Hospital,203,203,1,126,-1
H448,2,Hospital,204,204,1,64,-1
H339,2,Hospital,205,0,0,235,-1
H429,2,Hospital,206,212,2,227,-1
H107,2,Hospital,207,211,2,325,-1
H311,2,Hospital,208,187,2,298,-1
H226,2,Hospital,209,208,3,305,-1
H386,2,Hospital,210,0,0,203,-1
H124,2,Hospital,211,210,1,294,-1
H417,2,Hospital,212,218,1,312,-1
H364,2,Hospital,213,205,1,137,-1
H76,2,Hospital,214,214,5,90,-1
H406,2,Hospital,215,217,2,218,-1
H290,2,Hospital,216,216,2,265,-1
H477,2,Hospital,217,209,2,174,-1
H84,2,Hospital,218,207,2,118,-1
H415,2,Hospital,219,221,1,136,-1
H434,2,Hospital,220,206,3,152,-1
H57,2,Hospital,221,227,1,279,-1
H90,2,Hospital,222,225,2,175,-1
H137,2,Hospital,223,222,1,269,-1
H304,2,Hospital,224,213,2,278,-1
H105,2,Hospital,225,226,1,225,-1
H423,2,Hospital,226,234,3,172,-1
H178,2,Hospital,227,223,1,261,-1
H370,2,Hospital,228,224,1,425,-1
H139,2,Hospital,229,233,2,256,-1
H182,2,Hospital,230,236,1,371,-1
H58,2,Hospital,231,232,1,102,-1
H175,2,Hospital,232,230,2,233,-1
H499,2,Hospital,233,235,4,220,-1
H287,2,Hospital,234,220,1,202,-1
H3,2,Hospital,235,229,3,346,-1
H249,2,Hospital,236,241,1,179,-1
H165,2,Hospital,237,245,2,284,-1
H260,2,Hospital,238,231,1,318,-1
H144,2,Hospital,239,242,1,251,-1
H294,2,Hospital,240,237,2,144,-1
H50,2,Hospital,241,238,3,195,-1
H235,2,Hospital,242,239,4,226,-1
H380,2,Hospital,243,244,2,243,1
H125,2,Hospital,244,249,2,187,-1
H7,2,Hospital,245,243,1,321,-1
H156,2,Hospital,246,247,2,183,-1
H89,2,Hospital,247,248,1,286,-1
H245,2,Hospital,248,253,1,121,-1
H321,2,Hospital,249,250,1,348,-1
H167,2,Hospital,250,252,3,290,-1
H183,2,Hospital,251,255,1,193,-1
H33,2,Hospital,252,0,0,176,-1
H426,2,Hospital,253,251,1,210,-1
H305,2,Hospital,254,263,1,255,-1
H286,2,Hospital,255,257,5,156,-1
H495,2,Hospital,256,258,1,230,-1
H18,2,Hospital,257,254,4,388,-1
H85,2,Hospital,258,265,1,178,-1
H276,2,Hospital,259,261,1,244,-1
H337,2,Hospital,260,259,4,344,-1
H2,2,Hospital,261,268,1,138,-1
H222,2,Hospital,262,267,1,204,-1
H409,2,Hospital,263,256,2,160,-1
H61,2,Hospital,264,266,1,335,-1
H43,2,Hospital,265,260,1,260,1
H443,2,Hospital,266,264,2,182,-1
H22,2,Hospital,267,262,1,253,-1
H24,2,Hospital,268,270,1,166,-1
H151,2,Hospital,269,273,2,215,-1
H473,2,Hospital,270,275,1,303,-1
H385,2,Hospital,271,277,5,301,-1
H263,2,Hospital,272,272,4,405,-1
H208,2,Hospital,273,271,1,281,-1
H41,2,Hospital,274,282,4,396,-1
H231,2,Hospital,275,280,5,252,-1
H179,2,Hospital,276,283,1,245,-1
H382,2,Hospital,277,278,5,275,-1
H435,2,Hospital,278,284,2,263,-1
H129,2,Hospital,279,281,1,197,-1
H118,2,Hospital,280,276,3,145,-1
H396,2,Hospital,281,286,1,186,-1
H240,2,Hospital,282,290,2,352,-1
H488,2,Hospital,283,274,2,343,-1
H291,2,Hospital,284,288,1,229,-1
H450,2,Hospital,285,292,1,300,-1
H422,2,Hospital,286,287,5,250,-1
H103,2,Hospital,287,301,1,359,-1
H163,2,Hospital,288,279,3,164,-1
H322,2,Hospital,289,0,0,350,-1
H284,2,Hospital,290,289,2,332,-1
H113,2,Hospital,291,285,3,407,-1
H491,2,Hospital,292,295,2,242,-1
H54,2,Hospital,293,298,2,224,-1
H253,2,Hospital,294,291,1,369,-1
H147,2,Hospital,295,297,5,432,-1
H207,2,Hospital,296,304,4,208,-1
H345,2,Hospital,297,303,2,314,-1
H328,2,Hospital,298,311,2,199,-1
H402,2,Hospital,299,302,4,459,-1
H407,2,Hospital,300,0,0,289,-1
H146,2,Hospital,301,299,1,188,-1
H483,2,Hospital,302,0,0,234,-1
H348,2,Hospital,303,296,4,292,1
H379,2,Hospital,304,309,1,270,-1
H462,2,Hospital,305,308,4,155,-1
H361,2,Hospital,306,312,1,273,-1
H211,2,Hospital,307,317,1,214,-1
H209,2,Hospital,308,310,1,296,-1
H241,2,Hospital,309,306,3,333,-1
H140,2,Hospital,310,300,1,248,-1
H248,2,Hospital,311,318,1,254,-1
H244,2,Hospital,312,294,3,153,-1
H478,2,Hospital,313,307,1,257,-1
H318,2,Hospital,314,305,3,223,-1
H356,2,Hospital,315,315,1,360,-1
H302,2,Hospital,316,319,1,327,-1
H315,2,Hospital,317,313,2,196,-1
H13,2,Hospital,318,321,1,421,-1
H493,2,Hospital,319,316,2,249,-1
H12,2,Hospital,320,325,2,277,-1
H195,2,Hospital,321,329,3,299,-1
H4,2,Hospital,322,331,1,355,-1
H312,2,Hospital,323,323,5,246,-1
H354,2,Hospital,324,324,1,310,-1
H335,2,Hospital,325,338,3,319,-1
H349,2,Hospital,326,327,1,329,-1
H500,2,Hospital,327,332,1,293,-1
H358,2,Hospital,328,322,1,302,-1
H77,2,Hospital,329,330,1,347,-1
H365,2,Hospital,330,328,1,240,-1
H352,2,Hospital,331,336,3,268,-1
H255,2,Hospital,332,326,2,358,-1
H73,2,Hospital,333,334,2,462,-1
H271,2,Hospital,334,337,1,455,-1
H170,2,Hospital,335,320,2,237,-1
H268,2,Hospital,336,342,3,288,-1
H98,2,Hospital,337,0,0,207,-1
H130,2,Hospital,338,0,0,291,-1
H69,2,Hospital,339,345,1,311,-1
H168,2,Hospital,340,349,2,306,-1
H204,2,Hospital,341,343,4,307,-1
H227,2,Hospital,342,350,3,339,-1
H123,2,Hospital,343,333,1,412,-1
H466,2,Hospital,344,341,2,349,-1
H160,2,Hospital,345,0,0,357,-1
H94,2,Hospital,346,339,2,313,-1
H344,2,Hospital,347,340,2,414,-1
H393,2,Hospital,348,344,2,271,-1
H484,2,Hospital,349,346,1,315,-1
H308,2,Hospital,350,347,2,326,-1
H199,2,Hospital,351,359,1,272,-1
H452,2,Hospital,352,352,2,258,-1
H158,2,Hospital,353,335,3,345,1
H474,2,Hospital,354,355,1,324,-1
H52,2,Hospital,355,353,2,316,-1
H153,2,Hospital,356,357,1,381,-1
H92,2,Hospital,357,363,4,471,-1
H121,2,Hospital,358,351,4,380,-1
H359,2,Hospital,359,366,5,241,-1
H87,2,Hospital,360,368,4,356,-1
H490,2,Hospital,361,361,1,354,-1
H301,2,Hospital,362,364,2,219,-1
H48,2,Hospital,363,370,1,363,-1
H171,2,Hospital,364,348,1,392,-1
H331,2,Hospital,365,360,1,330,-1
H451,2,Hospital,366,358,2,213,-1
H261,2,Hospital,367,362,3,404,-1
H340,2,Hospital,368,378,2,267,-1
H323,2,Hospital,369,369,3,295,-1
H252,2,Hospital,370,373,3,438,-1
H259,2,Hospital,371,375,1,420,-1
H475,2,Hospital,372,377,1,205,-1
H29,2,Hospital,373,371,2,418,-1
H376,2,Hospital,374,374,2,409,-1
H32,2,Hospital,375,384,2,410,-1
H265,2,Hospital,376,367,4,373,1
H395,2,Hospital,377,382,5,368,-1
H150,2,Hospital,378,383,2,282,-1
H228,2,Hospital,379,372,4,297,-1
H25,2,Hospital,380,0,0,383,-1
H45,2,Hospital,381,379,2,351,-1
H489,2,Hospital,382,381,1,338,-1
H440,2,Hospital,383,376,3,387,-1
H143,2,Hospital,384,380,2,337,-1
H453,2,Hospital,385,396,1,323,-1
H91,2,Hospital,386,387,2,353,-1
H338,2,Hospital,387,394,1,366,-1
H63,2,Hospital,388,391,1,285,-1
H127,2,Hospital,389,392,2,342,-1
H217,2,Hospital,390,389,2,492,-1
H250,2,Hospital,391,385,1,340,-1
H445,2,Hospital,392,397,2,464,-1
H355,2,Hospital,393,393,2,365,-1
H181,2,Hospital,394,395,1,416,-1
H421,2,Hospital,395,398,3,429,-1
H439,2,Hospital,396,388,2,375,-1
H106,2,Hospital,397,399,1,331,-1
H297,2,Hospital,398,406,2,374,-1
H498,2,Hospital,399,403,1,376,-1
H403,2,Hospital,400,401,3,442,-1
H282,2,Hospital,401,400,4,454,-1
H425,2,Hospital,402,402,1,403,-1
H459,2,Hospital,403,0,0,364,-1
H367,2,Hospital,404,408,2,434,-1
H392,2,Hospital,405,405,1,362,-1
H166,2,Hospital,406,411,4,419,-1
H360,2,Hospital,407,409,1,341,-1
H120,2,Hospital,408,416,5,372,-1
H19,2,Hospital,409,413,3,361,-1
H210,2,Hospital,410,415,1,304,-1
H212,2,Hospital,411,417,3,384,-1
H479,2,Hospital,412,404,1,322,-1
H330,2,Hospital,413,412,2,394,-1
H357,2,Hospital,414,410,1,468,-1
H317,2,Hospital,415,418,1,451,-1
H17,2,Hospital,416,421,4,436,-1
H431,2,Hospital,417,414,1,393,-1
H254,2,Hospital,418,407,1,431,-1
H246,2,Hospital,419,423,1,370,-1
H438,2,Hospital,420,422,3,441,-1
H472,2,Hospital,421,429,4,391,-1
H184,2,Hospital,422,425,1,477,-1
H314,2,Hospital,423,430,1,377,-1
H316,2,Hospital,424,0,0,486,-1
H23,2,Hospital,425,424,3,463,-1
H285,2,Hospital,426,427,1,398,-1
H369,2,Hospital,427,431,3,437,-1
H303,2,Hospital,428,435,3,385,-1
H383,2,Hospital,429,420,1,426,-1
H486,2,Hospital,430,426,1,406,-1
H141,2,Hospital,431,428,4,401,-1
H299,2,Hospital,432,433,1,449,-1
H95,2,Hospital,433,434,5,379,-1
H83,2,Hospital,434,432,2,423,-1
H446,2,Hospital,435,436,2,415,-1
H21,2,Hospital,436,437,3,443,-1
H412,2,Hospital,437,438,1,452,-1
H332,2,Hospital,438,445,2,386,-1
H343,2,Hospital,439,442,2,408,-1
H264,2,Hospital,440,439,1,400,-1
H307,2,Hospital,441,447,2,422,-1
H110,2,Hospital,442,444,4,430,-1
H78,2,Hospital,443,446,4,428,-1
H220,2,Hospital,444,441,1,328,-1
H136,2,Hospital,445,451,4,402,-1
H1,2,Hospital,446,453,3,474,-1
H413,2,Hospital,447,448,2,389,-1
H428,2,Hospital,448,443,3,440,-1
H221,2,Hospital,449,452,2,413,-1
H256,2,Hospital,450,454,3,439,-1
H72,2,Hospital,451,0,0,456,-1
H394,2,Hospital,452,456,1,435,-1
H14,2,Hospital,453,455,1,390,-1
H277,2,Hospital,454,458,3,460,-1
H9,2,Hospital,455,450,4,445,-1
H5,2,Hospital,456,457,1,484,-1
H194,2,Hospital,457,459,4,417,-1
H278,2,Hospital,458,449,2,473,-1
H218,2,Hospital,459,462,5,472,-1
H126,2,Hospital,460,461,2,465,-1
H28,2,Hospital,461,463,3,457,-1
H164,2,Hospital,462,460,2,475,-1
H378,2,Hospital,463,467,1,467,1
H333,2,Hospital,464,465,2,466,1
H329,2,Hospital,465,464,1,446,-1
H309,2,Hospital,466,466,5,476,-1
H230,2,Hospital,467,468,3,470,-1
H88,2,Hospital,468,472,2,448,-1
H325,2,Hospital,469,470,1,397,-1
H275,2,Hospital,470,469,1,469,1
H114,2,Hospital,471,471,1,481,-1
H162,2,Hospital,472,473,1,444,-1
H430,2,Hospital,473,0,0,382,-1
H193,2,Hospital,474,475,1,450,-1
H200,2,Hospital,475,477,2,478,-1
H401,2,Hospital,476,474,1,433,-1
H414,2,Hospital,477,476,2,458,-1
H272,2,Hospital,478,481,1,453,-1
H281,2,Hospital,479,482,1,499,-1
H93,2,Hospital,480,479,3,491,-1
H320,2,Hospital,481,483,1,483,1
H427,2,Hospital,482,480,1,480,1
H216,2,Hospital,483,485,3,482,1
H223,2,Hospital,484,484,1,461,-1
H97,2,Hospital,485,486,1,495,-1
H424,2,Hospital,486,487,3,424,-1
H280,2,Hospital,487,489,2,447,-1
H215,2,Hospital,488,491,1,489,3
H239,2,Hospital,489,488,2,411,-1
H177,2,Hospital,490,490,3,496,-1
H389,2,Hospital,491,493,2,497,-1
H34,2,Hospital,492,492,3,500,-1
H62,2,Hospital,493,495,3,493,1
H155,2,Hospital,494,494,1,479,-1
H71,2,Hospital,495,496,1,490,-1
H258,2,Hospital,496,497,3,485,-1
H485,2,Hospital,497,498,1,498,1
H109,2,Hospital,498,500,2,494,-1
H270,2,Hospital,499,499,3,488,-1
H334,2,Hospital,500,0,0,487,-1
W59,3,Doctor,1,2,2,3,3
W125,3,Doctor,2,1,1,1,1
W53,3,Doctor,3,0,0,10,-1
W153,3,Doctor,4,5,5,5,5
W208,3,Doctor,5,3,3,21,-1
W216,3,Doctor,6,4,1,4,1
W201,3,Doctor,7,5,1,30,-1
W330,3,Doctor,8,8,3,61,-1
W479,3,Doctor,9,5,1,24,-1
W282,3,Doctor,10,9,3,19,-1
W107,3,Doctor,11,11,3,12,4
W224,3,Doctor,12,10,1,47,-1
W219,3,Doctor,13,12,2,54,-1
W9,3,Doctor,14,14,4,22,-1
W328,3,Doctor,15,12,2,59,-1
W326,3,Doctor,16,18,5,60,-1
W345,3,Doctor,17,14,1,8,-1
W20,3,Doctor,18,18,3,18,3
W331,3,Doctor,19,19,4,59,-1
W373,3,Doctor,20,16,1,46,-1
W103,3,Doctor,21,21,4,113,-1
W321,3,Doctor,22,22,4,22,4
W249,3,Doctor,23,21,2,27,-1
W259,3,Doctor,24,21,2,42,-1
W359,3,Doctor,25,21,2,60,-1
W409,3,Doctor,26,23,1,77,-1
W46,3,Doctor,27,28,3,78,-1
W441,3,Doctor,28,20,1,7,-1
W394,3,Doctor,29,22,1,35,-1
W439,3,Doctor,30,26,2,36,-1
W478,3,Doctor,31,30,2,32,4
W15,3,Doctor,32,32,2,68,-1
W237,3,Doctor,33,30,1,14,-1
W390,3,Doctor,34,34,3,78,-1
W480,3,Doctor,35,33,2,17,-1
W443,3,Doctor,36,32,1,102,-1
W129,3,Doctor,37,34,2,133,-1
W339,3,Doctor,38,35,1,41,5
W387,3,Doctor,39,38,2,100,-1
W39,3,Doctor,40,35,1,35,1
W460,3,Doctor,41,40,4,93,-1
W447,3,Doctor,42,38,2,48,-1
W251,3,Doctor,43,36,1,28,-1
W374,3,Doctor,44,0,0,141,-1
W190,3,Doctor,45,39,2,104,-1
W294,3,Doctor,46,37,1,73,-1
W243,3,Doctor,47,45,2,50,-1
W281,3,Doctor,48,43,2,44,-1
W265,3,Doctor,49,49,5,10,-1
W301,3,Doctor,50,43,1,5,-1
W218,3,Doctor,51,44,2,18,-1
W436,3,Doctor,52,51,5,37,-1
W289,3,Doctor,53,52,4,2,-1
W461,3,Doctor,54,40,1,97,-1
W255,3,Doctor,55,42,1,124,-1
W200,3,Doctor,56,53,2,78,-1
W438,3,Doctor,57,57,2,107,-1
W83,3,Doctor,58,59,4,108,-1
W270,3,Doctor,59,45,1,96,-1
W58,3,Doctor,60,58,2,54,-1
W204,3,Doctor,61,57,1,9,-1
W498,3,Doctor,62,56,1,126,-1
W427,3,Doctor,63,60,2,139,-1
W11,3,Doctor,64,58,1,176,-1
W95,3,Doctor,65,58,1,88,-1
W318,3,Doctor,66,63,3,99,-1
W213,3,Doctor,67,64,5,134,-1
W236,3,Doctor,68,62,3,12,-1
W140,3,Doctor,69,0,0,84,-1
W404,3,Doctor,70,65,3,32,-1
W109,3,Doctor,71,64,1,200,-1
W29,3,Doctor,72,62,1,29,-1
W75,3,Doctor,73,69,3,34,-1
W287,3,Doctor,74,67,1,147,-1
W311,3,Doctor,75,63,1,125,-1
W136,3,Doctor,76,69,1,65,-1
W232,3,Doctor,77,70,1,138,-1
W351,3,Doctor,78,68,1,77,-1
W38,3,Doctor,79,70,1,46,-1
W352,3,Doctor,80,67,1,195,-1
W112,3,Doctor,81,70,1,75,-1
W183,3,Doctor,82,65,1,161,-1
W475,3,Doctor,83,77,1,9,-1
W33,3,Doctor,84,0,0,127,-1
W450,3,Doctor,85,69,1,148,-1
W229,3,Doctor,86,79,2,45,-1
W489,3,Doctor,87,73,1,84,4
W320,3,Doctor,88,78,1,55,-1
W74,3,Doctor,89,78,1,170,-1
W55,3,Doctor,90,88,1,124,-1
W248,3,Doctor,91,83,1,29,-1
W428,3,Doctor,92,86,2,148,-1
W71,3,Doctor,93,90,3,56,-1
W40,3,Doctor,94,78,1,195,-1
W411,3,Doctor,95,84,2,104,-1
W368,3,Doctor,96,85,1,121,-1
W100,3,Doctor,97,89,2,106,-1
W264,3,Doctor,98,84,1,159,-1
W99,3,Doctor,99,92,3,24,-1
W191,3,Doctor,100,87,1,184,-1
W26,3,Doctor,101,98,5,57,-1
W117,3,Doctor,102,82,1,121,-1
W363,3,Doctor,103,98,3,108,-1
W130,3,Doctor,104,95,1,194,-1
W451,3,Doctor,105,94,2,123,-1
W242,3,Doctor,106,104,4,37,-1
W65,3,Doctor,107,98,3,149,-1
W61,3,Doctor,108,104,3,87,-1
W299,3,Doctor,109,99,2,110,-1
W241,3,Doctor,110,0,0,231,-1
W468,3,Doctor,111,98,1,134,-1
W57,3,Doctor,112,100,1,90,-1
W119,3,Doctor,113,104,3,85,-1
W459,3,Doctor,114,110,2,184,-1
W312,3,Doctor,115,111,4,71,-1
W137,3,Doctor,116,111,2,151,-1
W471,3,Doctor,117,106,1,200,-1
W474,3,Doctor,118,110,2,86,-1
W168,3,Doctor,119,115,5,129,-1
W68,3,Doctor,120,106,1,117,-1
W490,3,Doctor,121,111,1,154,-1
W355,3,Doctor,122,105,2,132,-1
W60,3,Doctor,123,106,1,91,-1
W215,3,Doctor,124,117,3,26,-1
W440,3,Doctor,125,120,5,88,-1
W92,3,Doctor,126,119,1,56,-1
W457,3,Doctor,127,120,1,226,-1
W1,3,Doctor,128,123,3,198,-1
W187,3,Doctor,129,0,0,73,-1
W22,3,Doctor,130,115,1,93,-1
W184,3,Doctor,131,123,2,254,-1
W429,3,Doctor,132,124,2,108,-1
W357,3,Doctor,133,117,1,147,-1
W194,3,Doctor,134,125,3,91,-1
W349,3,Doctor,135,124,1,236,-1
W398,3,Doctor,136,127,2,80,-1
W317,3,Doctor,137,0,0,171,-1
W176,3,Doctor,138,121,1,152,-1
W302,3,Doctor,139,126,1,160,-1
W298,3,Doctor,140,136,5,210,-1
W292,3,Doctor,141,123,1,43,-1
W284,3,Doctor,142,139,4,158,-1
W116,3,Doctor,143,136,2,176,-1
W93,3,Doctor,144,129,1,119,-1
W482,3,Doctor,145,132,2,189,-1
W286,3,Doctor,146,138,3,138,3
W172,3,Doctor,147,134,4,63,-1
W17,3,Doctor,148,137,2,180,-1
W227,3,Doctor,149,139,1,165,-1
W486,3,Doctor,150,137,1,211,-1
W425,3,Doctor,151,145,5,159,-1
W157,3,Doctor,152,142,2,179,-1
W37,3,Doctor,153,143,3,217,-1
W4,3,Doctor,154,146,4,91,-1
W158,3,Doctor,155,140,1,203,-1
W254,3,Doctor,156,151,2,193,-1
W466,3,Doctor,157,138,1,217,-1
W16,3,Doctor,158,145,1,136,-1
W262,3,Doctor,159,148,2,109,-1
W230,3,Doctor,160,144,1,65,-1
W108,3,Doctor,161,143,1,236,-1
W121,3,Doctor,162,150,1,204,-1
W21,3,Doctor,163,154,3,208,-1
W347,3,Doctor,164,146,1,121,-1
W164,3,Doctor,165,150,1,123,-1
W342,3,Doctor,166,147,1,205,-1
W211,3,Doctor,167,153,1,106,-1
W296,3,Doctor,168,161,2,191,-1
W309,3,Doctor,169,162,2,103,-1
W188,3,Doctor,170,161,1,71,-1
W488,3,Doctor,171,0,0,206,-1
W225,3,Doctor,172,159,1,141,-1
W209,3,Doctor,173,153,1,211,-1
W98,3,Doctor,174,162,1,171,5
W353,3,Doctor,175,160,1,84,-1
W69,3,Doctor,176,168,2,191,-1
W149,3,Doctor,177,149,1,185,-1
W13,3,Doctor,178,167,3,139,-1
W401,3,Doctor,179,170,2,294,-1
W210,3,Doctor,180,161,1,151,-1
W23,3,Doctor,181,159,1,269,-1
W452,3,Doctor,182,166,2,124,-1
W417,3,Doctor,183,160,1,248,-1
W465,3,Doctor,184,170,2,260,-1
W18,3,Doctor,185,167,2,241,-1
W462,3,Doctor,186,175,1,154,-1
W256,3,Doctor,187,157,1,244,-1
W212,3,Doctor,188,165,1,213,-1
W238,3,Doctor,189,165,1,140,-1
W435,3,Doctor,190,170,1,192,-1
W146,3,Doctor,191,154,1,238,-1
W278,3,Doctor,192,181,2,220,-1
W308,3,Doctor,193,183,2,210,-1
W356,3,Doctor,194,180,1,267,-1
W163,3,Doctor,195,172,1,371,-1
W291,3,Doctor,196,157,1,129,-1
W384,3,Doctor,197,174,1,65,-1
W329,3,Doctor,198,174,1,305,-1
W473,3,Doctor,199,173,4,318,-1
W494,3,Doctor,200,191,2,112,-1
W497,3,Doctor,201,192,4,192,4
W412,3,Doctor,202,0,0,280,-1
W379,3,Doctor,203,185,1,161,-1
W150,3,Doctor,204,190,2,201,-1
W32,3,Doctor,205,190,3,167,-1
W67,3,Doctor,206,186,1,300,-1
W393,3,Doctor,207,186,1,186,1
W397,3,Doctor,208,181,1,112,-1
W102,3,Doctor,209,193,2,183,-1
W186,3,Doctor,210,207,5,77,-1
W174,3,Doctor,211,201,2,293,-1
W306,3,Doctor,212,201,2,263,-1
W375,3,Doctor,213,210,3,302,-1
W315,3,Doctor,214,194,1,331,-1
W388,3,Doctor,215,193,1,145,-1
W481,3,Doctor,216,197,1,320,-1
W496,3,Doctor,217,203,2,299,-1
W175,3,Doctor,218,204,1,119,-1
W297,3,Doctor,219,212,2,241,-1
W2,3,Doctor,220,213,2,179,-1
W91,3,Doctor,221,203,1,344,-1
W396,3,Doctor,222,217,3,21,-1
W5,3,Doctor,223,214,1,227,-1
W423,3,Doctor,224,222,5,321,-1
W138,3,Doctor,225,210,1,231,-1
W217,3,Doctor,226,214,1,242,-1
W49,3,Doctor,227,222,4,246,-1
W402,3,Doctor,228,225,4,292,-1
W338,3,Doctor,229,223,4,253,-1
W399,3,Doctor,230,228,5,253,-1
W458,3,Doctor,231,219,1,258,-1
W385,3,Doctor,232,220,1,308,-1
